Date, Close/Last, Volume, Open, High, Low
08/21/2020, $3284.72, 3575862, $3295, $3314.3962, $3275.39
08/20/2020, $3297.37, 3332478, $3252, $3312.62, $3238
08/19/2020, $3260.48, 4185137, $3303.01, $3315.9, $3256.0001
08/18/2020, $3312.49, 5345974, $3212, $3320, $3205.8187
08/17/2020, $3182.41, 2691237, $3173.12, $3194.97, $3154.1775
08/14/2020, $3148.02, 2751723, $3178.18, $3178.2357, $3120
08/13/2020, $3161.02, 3149043, $3182.99, $3217.5211, $3155
08/12/2020, $3162.24, 3527229, $3108, $3174.385, $3101.42
08/11/2020, $3080.67, 3718057, $3113.2, $3159.22, $3073
08/10/2020, $3148.16, 3167274, $3170.31, $3172.51, $3101.52
08/07/2020, $3167.46, 3936127, $3224.01, $3240.81, $3140.6726
08/06/2020, $3225, 3940602, $3194.36, $3247.47, $3165.43
08/05/2020, $3205.03, 3930025, $3143.77, $3213.5859, $3127.3
08/04/2020, $3138.83, 4694294, $3101.21, $3167.24, $3101.21
08/03/2020, $3111.89, 5074663, $3180.51, $3184, $3104
07/31/2020, $3164.68, 8083369, $3244, $3246.82, $3151
07/30/2020, $3051.88, 6128265, $3014, $3092, $3005
07/29/2020, $3033.53, 2974060, $3030.99, $3039.1592, $2996.77
07/28/2020, $3000.33, 3126651, $3054.27, $3077.0926, $2995.76
07/27/2020, $3055.21, 4170492, $3062, $3098, $3015.77
07/24/2020, $3008.91, 5632413, $2930, $3031.58, $2888
