Date, Close/Last, Volume, Open, High, Low
08/21/2020, $426.9, 584653, $432.88, $434.805, $424
08/20/2020, $431.88, 485182, $431.91, $441.06, $431.5
08/19/2020, $432.88, 466307, $438.72, $441.28, $429.04
08/18/2020, $437.22, 507971, $445.1592, $446.311, $434.0829
08/17/2020, $440.92, 533134, $428.97, $441.84, $427.4256
08/14/2020, $425.16, 474553, $436.5, $440.45, $423.1034
08/13/2020, $435.28, 605823, $432.8, $439.9882, $430.74
08/12/2020, $427.89, 616376, $412.2, $430.42, $412.2
08/11/2020, $411.15, 818513, $415.01, $419.21, $403.15
08/10/2020, $421.22, 1113658, $439.31, $439.83, $406.2139
08/07/2020, $440.7, 928817, $440.88, $456.23, $435.02
08/06/2020, $439, 835677, $452.41, $452.89, $429.56
08/05/2020, $451.79, 714641, $441.75, $455, $436.605
08/04/2020, $441.89, 644369, $442.095, $442.82, $434.635
08/03/2020, $443.67, 845467, $440.62, $449.4477, $432.39
07/31/2020, $435.54, 865127, $434.78, $442.1266, $425.01
07/30/2020, $431.36, 848896, $423.35, $432.23, $416.24
07/29/2020, $427.08, 1867073, $429.83, $444.72, $411.68
07/28/2020, $417.79, 1138109, $423.17, $431.535, $416.6
07/27/2020, $423.43, 818057, $428.16, $428.16, $411.58
07/24/2020, $421.75, 629199, $420.46, $424.8771, $402.65
