Date, Close/Last, Volume, Open, High, Low
08/21/2020, $239.42, 152888, $240.26, $242.45, $237.96
08/20/2020, $240.71, 135813, $240.7, $241.49, $237.56
08/19/2020, $243.05, 180651, $241.01, $245.52, $240.48
08/18/2020, $241.51, 195072, $247.51, $247.575, $240.31
08/17/2020, $245.69, 169069, $249.65, $249.65, $244.67
08/14/2020, $250.38, 210700, $246.22, $253.15, $245.43
08/13/2020, $249.6, 212745, $253.42, $256.36, $249.04
08/12/2020, $252.98, 340689, $256.55, $259.135, $248.66
08/11/2020, $252.86, 611133, $246.88, $256.13, $245.945
08/10/2020, $240.1, 211265, $238.83, $243.645, $237.5871
08/07/2020, $237.34, 213950, $225.95, $237.34, $225.95
08/06/2020, $229.38, 144943, $229.51, $232.07, $228.2
08/05/2020, $231.76, 178881, $229.85, $232.44, $228.65
08/04/2020, $226.71, 186448, $229.99, $229.99, $224.44
08/03/2020, $227.58, 199117, $223.66, $229.9339, $221.865
07/31/2020, $224.27, 300320, $226.21, $226.6, $220.33
07/30/2020, $225.35, 168022, $222.76, $225.69, $217.2263
07/29/2020, $228.78, 253896, $220.77, $228.84, $220.35
07/28/2020, $221.48, 192472, $225, $226.3844, $221.175
07/27/2020, $225.69, 341779, $227.83, $232.5, $223.5169
07/24/2020, $230.43, 465498, $223.86, $234.79, $223.86
