Date, Close/Last, Volume, Open, High, Low
08/21/2020, $77.07, 5594121, $76.94, $77.27, $76.69
08/20/2020, $77.22, 5099464, $77.03, $77.65, $76.4602
08/19/2020, $77.63, 6840566, $79.183, $79.385, $77.43
08/18/2020, $78.99, 5272725, $79.15, $79.36, $78.35
08/17/2020, $78.95, 5360366, $78.6, $78.96, $78.12
08/14/2020, $78.37, 3771349, $78.54, $78.93, $78.02
08/13/2020, $79.02, 4383353, $78.92, $79.6401, $78.84
08/12/2020, $79.29, 5378790, $79.59, $79.69, $78.665
08/11/2020, $78.87, 10238460, $78.27, $79.98, $78
08/10/2020, $77.47, 6604325, $75.818, $77.665, $75.81
08/07/2020, $75.79, 6569313, $75.48, $75.93, $75.21
08/06/2020, $75.66, 6764846, $75.2, $75.92, $74.9412
08/05/2020, $75.78, 7823144, $75.35, $75.99, $75.325
08/04/2020, $75.13, 12792450, $75.37, $75.485, $74.76
08/03/2020, $75.5, 7142088, $76.48, $76.6, $75.44
07/31/2020, $76.53, 7424977, $76.24, $76.54, $75.48
07/30/2020, $76.64, 7889831, $76.63, $76.98, $75.4
07/29/2020, $77.42, 15261050, $77.56, $78.49, $76.9
07/28/2020, $74.64, 12273410, $76.3, $76.39, $74.5604
07/27/2020, $76.46, 6771141, $75.886, $76.705, $75.54
07/24/2020, $75.78, 5673370, $75.28, $75.995, $75.11
