Date, Close/Last, Volume, Open, High, Low
08/21/2020, $76.82, 591126, $77.34, $77.92, $76.33
08/20/2020, $77.45, 499966, $78.04, $78.2, $76.46
08/19/2020, $78.59, 363283, $78.94, $79.94, $78.285
08/18/2020, $78.65, 462943, $78.21, $78.93, $77.51
08/17/2020, $78.39, 546651, $79.75, $79.75, $77.98
08/14/2020, $79.63, 473404, $79.35, $80.17, $78.57
08/13/2020, $78.94, 476863, $79.33, $79.94, $78.68
08/12/2020, $79.82, 732596, $79.31, $80.385, $78.46
08/11/2020, $78.72, 664878, $79.65, $80.45, $78.47
08/10/2020, $78.97, 787588, $77.17, $79.05, $76.7039
08/07/2020, $76.75, 543840, $76.48, $76.76, $75.59
08/06/2020, $76.89, 707768, $77.38, $77.66, $76.54
08/05/2020, $77.36, 982031, $75.39, $77.42, $75.38
08/04/2020, $74.86, 1140534, $74.25, $75.22, $73.9312
08/03/2020, $74.87, 1113053, $72.96, $74.92, $72.28
07/31/2020, $72.76, 1111277, $72.53, $72.86, $71.07
07/30/2020, $73.3, 761418, $73.33, $73.88, $72.51
07/29/2020, $74.03, 1122956, $72.86, $74.58, $72.13
07/28/2020, $72.41, 1411371, $71.81, $73.39, $71.16
07/27/2020, $71.84, 5159473, $75.0365, $75.3999, $70.7801
07/24/2020, $77.59, 1653489, $80.24, $80.8, $77.02
07/23/2020, $79.8, 858478, $79.56, $80.8, $79.12
07/22/2020, $79.15, 689132, $77.28, $79.9, $77.28
07/21/2020, $78.83, 910816, $79.025, $80.73, $78.6
07/20/2020, $78, 762735, $76.98, $78.24, $76.69
07/17/2020, $77.49, 789411, $77.83, $78.96, $77.05
07/16/2020, $77.51, 599532, $78, $79.34, $77.1
07/15/2020, $78.33, 765412, $75.4, $78.68, $75.1429
07/14/2020, $74.62, 589827, $73.65, $74.78, $73.1001
07/13/2020, $73.61, 649253, $74.999, $75.43, $72.76
07/10/2020, $74.18, 670515, $71.51, $74.2, $71.4
07/09/2020, $71.5, 1182665, $73.1, $73.49, $71.01
07/08/2020, $73.26, 595320, $73.38, $73.9347, $72.17
07/07/2020, $73.54, 679958, $74.64, $74.67, $73.16
07/06/2020, $74.84, 743824, $75.4, $76.22, $74.09
07/02/2020, $74.6, 692573, $76.4, $76.98, $74.33
07/01/2020, $74.69, 731621, $74.69, $75.92, $74.375
06/30/2020, $74.95, 981363, $73.29, $75.25, $72.4
06/29/2020, $73.79, 1011767, $72.07, $73.79, $70.845
06/26/2020, $70.61, 3389788, $70.1, $70.82, $69.4444
06/25/2020, $70.36, 1235926, $70.26, $70.83, $69.325
06/24/2020, $70.94, 999207, $72.89, $72.9, $70.1794
