Date, Close/Last, Volume, Open, High, Low
08/21/2020, $71.82, 1201597, $71.25, $71.91, $71.11
08/20/2020, $71.63, 833315, $72.26, $72.69, $71.47
08/19/2020, $72.44, 824330, $73.67, $73.79, $72.25
08/18/2020, $73.41, 1589084, $73.24, $73.79, $73.045
08/17/2020, $72.86, 1284518, $73, $73.06, $72.52
08/14/2020, $72.91, 1427702, $72.89, $73.27, $72.59
08/13/2020, $73.08, 1409612, $72.7, $73.215, $72.47
08/12/2020, $72.77, 1600904, $72.55, $73.52, $72.37
08/11/2020, $72.41, 2393876, $72.17, $72.93, $72.02
08/10/2020, $71.98, 2300434, $70, $71.99, $69.92
08/07/2020, $70.04, 1861942, $69.52, $70.05, $69.24
08/06/2020, $69.95, 1411108, $69.29, $70.12, $69.29
08/05/2020, $69.31, 1257344, $69.47, $69.59, $68.49
08/04/2020, $68.91, 1536231, $68.51, $69.45, $68.23
08/03/2020, $68.82, 1902827, $69.23, $69.66, $68.57
07/31/2020, $69.45, 2033812, $71.04, $71.58, $68.87
07/30/2020, $71.26, 2380120, $70.92, $72.75, $69.31
07/29/2020, $73.41, 2210834, $71.81, $73.8, $71.4
07/28/2020, $71.14, 2032044, $72.16, $72.66, $70.975
07/27/2020, $72.45, 1240833, $71.53, $72.73, $71
07/24/2020, $71.79, 1513643, $72.3, $72.48, $71.33
