Date, Close/Last, Volume, Open, High, Low
08/21/2020, $248.27, 1088357, $249.33, $249.9323, $245.27
08/20/2020, $249.15, 1080607, $240.44, $250.62, $239.45
08/19/2020, $241.42, 1250652, $244.4, $244.98, $239.17
08/18/2020, $242.69, 1482465, $241.94, $246.3269, $240.26
08/17/2020, $239, 919809, $236.3, $239.35, $235.652
08/14/2020, $234.35, 786242, $237.92, $239.63, $233.46
08/13/2020, $238.19, 1200754, $232.88, $243.25, $232.57
08/12/2020, $231.57, 905060, $229.3, $233.87, $229.3
08/11/2020, $228.79, 927506, $231.17, $232.79, $227.55
08/10/2020, $231.88, 1307834, $236.4, $236.9291, $227.52
08/07/2020, $236.24, 1042919, $242.47, $242.47, $233.2
08/06/2020, $243.57, 735942, $243.64, $244.5, $239.235
08/05/2020, $243.2, 1292900, $240.07, $246.36, $235.24
08/04/2020, $239.9, 964018, $239.29, $241.87, $236.73
08/03/2020, $239.48, 1269286, $239.42, $240.46, $235.84
07/31/2020, $236.43, 1144187, $238.36, $238.36, $231.5006
07/30/2020, $236.1, 713189, $235.29, $237.65, $231.42
07/29/2020, $238.61, 502969, $236.58, $240.12, $236.58
07/28/2020, $234.58, 623883, $238.53, $240.6, $234.14
07/27/2020, $239.69, 731198, $234.96, $239.97, $233.31
07/24/2020, $232.88, 1007657, $234.14, $236.03, $230.24
