Date, Close/Last, Volume, Open, High, Low
08/21/2020, $275.33, 234951, $277.41, $277.41, $273.67
08/20/2020, $276.55, 182702, $282.56, $282.7, $275.29
08/19/2020, $283.13, 249117, $282.92, $285.25, $281.4003
08/18/2020, $281.96, 317287, $278.61, $285.29, $278.61
08/17/2020, $286.74, 214799, $288.49, $291.3, $286
08/14/2020, $286.03, 163777, $284.78, $286.22, $282.9
08/13/2020, $285.61, 142834, $283.22, $285.95, $282.37
08/12/2020, $284.01, 239636, $281.97, $284.63, $280.32
08/11/2020, $280.57, 183312, $282.02, $284.04, $279.675
08/10/2020, $280.41, 223234, $282.84, $283.98, $277.615
08/07/2020, $283.04, 195110, $284.73, $285.02, $281.26
08/06/2020, $286.73, 241508, $285.18, $288.2425, $284
08/05/2020, $288.84, 228570, $286.32, $289.1, $284.03
08/04/2020, $284.68, 307353, $280.9, $285.11, $279.56
08/03/2020, $280.72, 244467, $283.42, $283.42, $278.41
07/31/2020, $280.75, 472756, $275.75, $281.23, $274.385
07/30/2020, $274.95, 205745, $271.59, $275.71, $269.79
07/29/2020, $273.85, 404593, $274.31, $278.7, $272.61
07/28/2020, $271.18, 458347, $287.83, $287.83, $270.53
07/27/2020, $273.34, 347600, $270.96, $275.315, $270.125
07/24/2020, $269.98, 423067, $272, $273.27, $267.3
