Date, Close/Last, Volume, Open, High, Low
08/21/2020, $143.23, 1364835, $141.3, $143.73, $140.2716
08/20/2020, $141.51, 804008, $140.2, $141.99, $139.67
08/19/2020, $140.49, 898820, $139.9, $141.98, $139.075
08/18/2020, $140.39, 962623, $138.96, $141.12, $138.37
08/17/2020, $138.08, 903960, $137.1, $138.74, $136.91
08/14/2020, $136.35, 706611, $137.32, $138.46, $135.96
08/13/2020, $137.4, 972817, $137, $138.48, $136.42
08/12/2020, $136.49, 860568, $135.71, $137.89, $135.45
08/11/2020, $135.73, 1490864, $138.13, $138.3828, $135.36
08/10/2020, $137.57, 1241819, $141, $141, $136.015
08/07/2020, $141.14, 1141093, $141.03, $143.3134, $140.32
08/06/2020, $140.79, 1186379, $142.29, $142.98, $140.15
08/05/2020, $142.64, 1342173, $142.75, $142.78, $140.15
08/04/2020, $142.64, 1466970, $138.85, $142.75, $137.8
08/03/2020, $139.85, 2254127, $142.91, $143.44, $139.305
07/31/2020, $142.76, 2193384, $142.54, $144.15, $138.18
07/30/2020, $141.69, 1844090, $138.4, $142.01, $136.93
07/29/2020, $139.29, 1540273, $138.93, $140.77, $137.67
07/28/2020, $138.03, 2114809, $142.08, $142.08, $137.53
07/27/2020, $142, 2010753, $143.5, $144.39, $140.1
07/24/2020, $142.49, 3391214, $145.483, $147.59, $141.17
