Date, Close/Last, Volume, Open, High, Low
08/21/2020, $150.58, 209734, $150.65, $152.29, $149.51
08/20/2020, $150.44, 377449, $153.69, $153.975, $149.81
08/19/2020, $154.24, 245944, $155.94, $156.99, $153.445
08/18/2020, $154.89, 362113, $160.28, $160.28, $154.45
08/17/2020, $161.7, 178042, $159.29, $162.77, $159.29
08/14/2020, $158.25, 214302, $159.9, $161.12, $157.5
08/13/2020, $160.01, 263318, $160.45, $162.06, $158.6
08/12/2020, $160.75, 364604, $160.38, $162.05, $159.02
08/11/2020, $158.94, 558682, $157.54, $162.2775, $156.465
08/10/2020, $158.2, 474682, $162.63, $164.53, $157.385
08/07/2020, $163.26, 392873, $164.54, $164.54, $161.22
08/06/2020, $165.02, 474938, $166.92, $166.94, $163.57
08/05/2020, $166.67, 366382, $171.1, $173.25, $165.12
08/04/2020, $167.66, 879232, $177.88, $177.88, $161.0543
08/03/2020, $180.01, 497878, $180.61, $183.44, $178.96
07/31/2020, $179.01, 529845, $181.78, $182.05, $177.06
07/30/2020, $180.97, 385022, $178.25, $182.48, $176.86
07/29/2020, $181.5, 411022, $181.87, $183.83, $180.69
07/28/2020, $180.53, 279787, $181.72, $183.35, $180.12
07/27/2020, $183.07, 280650, $176.93, $183.74, $175.01
07/24/2020, $175.29, 383655, $174.84, $179.2, $173.0572
