Date, Close/Last, Volume, Open, High, Low
08/21/2020, $507.34, 24996740, $488.07, $512.348, $487.8064
08/20/2020, $485.64, 23034660, $479, $495, $475.15
08/19/2020, $485.54, 15565560, $491.86, $492.6, $483.92
08/18/2020, $490.43, 12586160, $498, $499.84, $483.45
08/17/2020, $493.48, 15532520, $474.05, $496.39, $472.6876
08/14/2020, $462.56, 9160904, $461.2, $468.19, $457.62
08/13/2020, $457.72, 9361489, $461.84, $468.87, $454.23
08/12/2020, $457.61, 11623570, $439.63, $458.68, $438.33
08/11/2020, $434, 8862763, $442.95, $445.47, $431.83
08/10/2020, $446.6, 10694900, $453.37, $456.33, $434.26
08/07/2020, $447.98, 8562899, $452.5, $460.19, $441.5
08/06/2020, $453.42, 6107892, $453.99, $454.32, $447.15
08/05/2020, $451.47, 6262493, $449.76, $454.8672, $446.65
08/04/2020, $449.11, 7758390, $442, $449.11, $436.2401
08/03/2020, $440.41, 10325460, $429.3, $443.95, $428.61
07/31/2020, $424.59, 9657150, $422.53, $430.66, $417.32
07/30/2020, $424.56, 7722004, $415, $424.9218, $411.81
07/29/2020, $418.62, 7112692, $415.632, $420.65, $413.88
07/28/2020, $408.62, 6790901, $414.97, $415.28, $408.37
07/27/2020, $416.86, 7303255, $409.29, $417.67, $408.71
07/24/2020, $407.78, 11832300, $395, $414.59, $391.08
