Date, Close/Last, Volume, Open, High, Low
08/21/2020, $110.645, 1692417, $110.85, $111.7799, $110.0403
08/20/2020, $110.35, 1190340, $108.73, $110.78, $108.62
08/19/2020, $109.21, 1134987, $108.97, $110.49, $108.75
08/18/2020, $108.73, 950663, $108.34, $109.18, $107.64
08/17/2020, $107.87, 975145, $107.97, $109.16, $107.76
08/14/2020, $107.9, 948874, $109.47, $109.57, $107.305
08/13/2020, $109.23, 1243568, $106.88, $109.93, $106.88
08/12/2020, $107, 1040909, $107.24, $107.79, $106.51
08/11/2020, $106.22, 1711537, $108, $108.63, $105.8749
08/10/2020, $107.87, 1399995, $109.1, $109.435, $107.53
08/07/2020, $109.22, 1697735, $109.31, $109.69, $107.96
08/06/2020, $109.18, 1235840, $110.6, $110.71, $108.6419
08/05/2020, $110.73, 1398504, $111.94, $111.94, $109.99
08/04/2020, $111.73, 1325549, $113.3, $113.35, $110.98
08/03/2020, $112.98, 1212010, $112.85, $113.53, $111.75
07/31/2020, $112.44, 1183093, $111.17, $112.44, $110.13
07/30/2020, $110.5, 1439564, $109.11, $111.36, $108.01
07/29/2020, $110.68, 3854070, $109, $111.16, $106.61
07/28/2020, $111.99, 2160329, $114.68, $114.95, $111.72
07/27/2020, $114.65, 1143419, $112.9, $115.08, $112.01
07/24/2020, $111.74, 998130, $111.4, $112.838, $110.29
