Date, Close/Last, Volume, Open, High, Low
08/21/2020, $94.11, 2559566, $95.5, $95.69, $93.35
08/20/2020, $95.53, 921676, $96.05, $96.1, $94.48
08/19/2020, $96.27, 1208303, $96.96, $98.2, $96.16
08/18/2020, $97.56, 962723, $97.51, $97.97, $96.15
08/17/2020, $97.48, 1058581, $95.3, $97.8, $95.3
08/14/2020, $94.87, 900720, $95.62, $96.42, $94.28
08/13/2020, $95.56, 513235, $94.59, $95.59, $94.28
08/12/2020, $94.22, 738975, $93.05, $94.8, $93.01
08/11/2020, $92.98, 1571617, $94.12, $95.06, $92.84
08/10/2020, $94.32, 1208191, $96.76, $97.16, $92.94
08/07/2020, $96.93, 760538, $97.25, $98.35, $95.93
08/06/2020, $97.25, 964226, $97.8, $98.5, $96.92
08/05/2020, $97.62, 1390020, $100, $101, $96.25
08/04/2020, $99.95, 1976367, $101, $101.96, $96.89
08/03/2020, $101.79, 1943142, $100.95, $102.605, $98.9
07/31/2020, $98.76, 1115820, $100.389, $101.15, $98.06
07/30/2020, $100.51, 1431047, $97.32, $100.97, $97.132
07/29/2020, $98.04, 986295, $101.09, $101.55, $97.8
07/28/2020, $100.61, 732234, $101.76, $102.3185, $100.2
07/27/2020, $102.09, 1038171, $100.15, $102.68, $100.15
07/24/2020, $99.42, 852273, $100.72, $101.42, $98.285
