Date, Close/Last, Volume, Open, High, Low
08/21/2020, $33.71, 5072780, $33.7104, $33.9318, $33.53
08/20/2020, $34.1, 4880406, $33.8, $34.37, $33.6
08/19/2020, $34.45, 5148368, $34.9, $35.27, $34.34
08/18/2020, $34.71, 6237590, $35.66, $35.66, $34.57
08/17/2020, $35.6, 3314935, $35.91, $36.05, $35.46
08/14/2020, $35.74, 4911389, $35.7, $36.07, $35.42
08/13/2020, $35.74, 8348437, $36.4, $36.585, $35.63
08/12/2020, $36.77, 6282319, $37.31, $37.32, $36.51
08/11/2020, $36.98, 6146691, $37.51, $38.13, $36.88
08/10/2020, $37.36, 7860907, $37.2, $37.78, $36.72
08/07/2020, $36.995, 10250040, $37.39, $37.9, $36.5
08/06/2020, $37.3, 33840390, $39.1, $39.2112, $36.9
08/05/2020, $44.47, 6667662, $45.02, $45.36, $44.0638
08/04/2020, $44.76, 3705400, $43.43, $44.78, $43.37
08/03/2020, $43.9, 4065199, $43.15, $43.985, $42.41
07/31/2020, $43.1, 3884499, $42.91, $43.14, $42.03
07/30/2020, $42.76, 3518323, $41.89, $42.805, $41.39
07/29/2020, $42.42, 5388698, $42.09, $42.95, $41.84
07/28/2020, $42.85, 3130970, $43.4, $43.83, $42.77
07/27/2020, $43.73, 3958238, $43.24, $43.755, $42.55
07/24/2020, $42.85, 8032813, $45.36, $45.45, $42.71
