Date, Close/Last, Volume, Open, High, Low
08/21/2020, $344.61, 2372580, $340.07, $345.84, $339.33
08/20/2020, $340.87, 1717482, $340.14, $341.66, $338.74
08/19/2020, $340.9, 1730080, $341.12, $341.94, $339.95
08/18/2020, $340.75, 1489444, $341, $342.8, $336.81
08/17/2020, $339.96, 1504934, $337.65, $340.37, $337.355
08/14/2020, $336.28, 1522984, $336.53, $338.76, $335.6
08/13/2020, $335.7, 1536633, $336.99, $339.46, $335.13
08/12/2020, $336.76, 1854172, $333.745, $338.9, $333.17
08/11/2020, $332.43, 2065571, $340.85, $340.85, $331.8
08/10/2020, $340, 1503771, $340.71, $341.065, $338.58
08/07/2020, $340.91, 1759041, $343.14, $344.73, $339.63
08/06/2020, $343.31, 2104513, $342.41, $345.12, $341.61
08/05/2020, $339.97, 2927467, $341.855, $342.73, $337.59
08/04/2020, $339.79, 3933264, $329.56, $339.82, $328.92
08/03/2020, $329.32, 2481263, $325.55, $329.89, $324.3
07/31/2020, $325.53, 2150823, $324.82, $326.31, $322.55
07/30/2020, $324.82, 1390255, $322.685, $326.45, $322
07/29/2020, $326.14, 1341333, $327.02, $328.04, $325.385
07/28/2020, $327.57, 1374015, $327.97, $330, $325.82
07/27/2020, $327.6, 2083279, $325.68, $329, $325.18
07/24/2020, $325.78, 1423600, $326.22, $328.75, $324.67
