Date, Close/Last, Volume, Open, High, Low
08/21/2020, $42.66, 15476670, $42.85, $43.06, $42.4
08/20/2020, $42.985, 22445450, $42.68, $43.655, $42.25
08/19/2020, $44.05, 19455520, $44.3, $44.7, $43.85
08/18/2020, $44.4, 20118140, $45.06, $45.16, $44.05
08/17/2020, $45.22, 17303790, $45.9, $45.94, $44.74
08/14/2020, $45.6, 18167320, $45.6, $46.0794, $45.2975
08/13/2020, $46.14, 41051690, $47.16, $47.23, $45.93
08/12/2020, $48.48, 17224430, $48.38, $48.73, $47.66
08/11/2020, $47.76, 21532830, $49.01, $49.74, $47.6317
08/10/2020, $49.15, 15881470, $48.85, $49.665, $48.265
08/07/2020, $48.75, 13637320, $48.69, $49.1792, $48.05
08/06/2020, $48.7, 32204680, $50, $50.03, $48.32
08/05/2020, $51.05, 13260600, $51.09, $51.28, $50.63
08/04/2020, $51.3, 15701200, $50.35, $51.48, $50.29
08/03/2020, $50.39, 15143480, $50.39, $50.6246, $50.02
07/31/2020, $50.055, 17436430, $50.62, $50.7, $49.26
07/30/2020, $50.74, 17644310, $49.74, $50.75, $49.11
07/29/2020, $50.39, 14714760, $50.39, $50.63, $49.78
07/28/2020, $50.09, 15614360, $51.26, $51.27, $50.04
07/27/2020, $51.59, 15991710, $50.6, $51.71, $50.49
07/24/2020, $50.02, 25348050, $51.28, $51.28, $49.65
