Date, Close/Last, Volume, Open, High, Low
08/21/2020, $142.05, 1322921, $140.25, $142.31, $139.4
08/20/2020, $140.63, 1708521, $140.64, $142.26, $139.36
08/19/2020, $142.05, 1717396, $143.59, $143.865, $141.43
08/18/2020, $143.19, 1178745, $145.47, $146.615, $143.07
08/17/2020, $146.09, 1215359, $147.37, $147.6785, $144.64
08/14/2020, $146.12, 998191, $148.48, $148.62, $145.5
08/13/2020, $148.06, 1413122, $147.7, $149.32, $146.8
08/12/2020, $147.56, 1641744, $142.339, $147.85, $141.35
08/11/2020, $141.33, 1656511, $143.19, $144.57, $140.77
08/10/2020, $143.54, 1499724, $143.84, $144.49, $141
08/07/2020, $144.37, 1526416, $148.71, $148.73, $142.4
08/06/2020, $148.07, 1267302, $145.7, $149.19, $145.09
08/05/2020, $145.37, 1428359, $144.85, $146.12, $143.45
08/04/2020, $145.27, 1821926, $147.44, $147.89, $142.96
08/03/2020, $147.2, 1882954, $146.93, $149.49, $146.56
07/31/2020, $145.58, 3537876, $144.41, $145.9, $141.25
07/30/2020, $142.19, 3187852, $134.92, $142.26, $134.8
07/29/2020, $136.45, 1330619, $135.88, $137.22, $134.59
07/28/2020, $134.66, 1752337, $137.37, $137.95, $134.46
07/27/2020, $136.69, 2274430, $133.61, $137.76, $132.32
07/24/2020, $131.61, 3028130, $131.4744, $136, $128.5563
