Date, Close/Last, Volume, Open, High, Low
08/21/2020, $15.99, 5361453, $16.36, $16.44, $15.85
08/20/2020, $16.34, 5958575, $16.33, $16.45, $16.09
08/19/2020, $16.51, 6349164, $16.23, $17.03, $16.16
08/18/2020, $16.19, 6874828, $16.38, $16.41, $15.99
08/17/2020, $16.25, 3282227, $16.23, $16.515, $15.95
08/14/2020, $16.19, 4435536, $16, $16.3, $15.91
08/13/2020, $16.14, 4371822, $16.23, $16.55, $16.045
08/12/2020, $16.18, 4920823, $16.7, $16.81, $16.065
08/11/2020, $16.64, 5807733, $16.6, $16.86, $16.56
08/10/2020, $16.36, 2160417, $16.36, $16.57, $16.265
08/07/2020, $16.355, 3873739, $16.21, $16.42, $16.005
08/06/2020, $16.42, 5959912, $17.26, $17.69, $16.145
08/05/2020, $16.9, 6507184, $16.42, $17.13, $16.23
08/04/2020, $16.32, 3744797, $16.42, $16.57, $16.25
08/03/2020, $16.36, 3025381, $16.16, $16.47, $15.95
07/31/2020, $16.11, 2986494, $16.3, $16.36, $15.88
07/30/2020, $16.33, 3486934, $16.69, $16.69, $16.295
07/29/2020, $17, 9217529, $16.04, $17.12, $15.87
07/28/2020, $16.16, 2807786, $16.47, $16.59, $16.13
07/27/2020, $16.22, 2764011, $15.86, $16.26, $15.72
07/24/2020, $15.96, 4166471, $16.02, $16.12, $15.76
07/23/2020, $16.08, 6387323, $16.52, $16.6, $16.02
07/22/2020, $16.57, 3331881, $16.42, $16.8, $16.41
07/21/2020, $16.37, 4739141, $16.65, $16.82, $16.31
07/20/2020, $16.65, 3322645, $16.75, $16.9, $16.5301
07/17/2020, $16.81, 6276444, $16.95, $17.31, $16.7
07/16/2020, $16.84, 3104022, $16.87, $17.01, $16.67
07/15/2020, $16.98, 5459498, $16.67, $17.085, $16.67
07/14/2020, $16.52, 4716099, $16.31, $16.54, $16.09
07/13/2020, $16.13, 3986211, $16.26, $16.49, $15.97
07/10/2020, $16.1, 2853123, $15.83, $16.14, $15.67
07/09/2020, $15.88, 4951285, $16.18, $16.315, $15.79
07/08/2020, $16.19, 6575562, $16.07, $16.26, $15.88
07/07/2020, $16.11, 5491232, $16.33, $16.55, $15.95
07/06/2020, $16.54, 6473064, $16.1, $16.565, $15.98
07/02/2020, $15.93, 4869912, $16, $16.16, $15.76
07/01/2020, $15.755, 4226264, $16.02, $16.27, $15.7023
06/30/2020, $16.08, 6161718, $15.97, $16.155, $15.63
06/29/2020, $15.99, 2856965, $16, $16.2, $15.775
06/26/2020, $15.89, 6905201, $16.29, $16.35, $15.55
06/25/2020, $16.38, 4332654, $15.9284, $16.41, $15.7633
06/24/2020, $16.02, 6633996, $15.99, $16.195, $15.635
06/23/2020, $16.24, 5370353, $16.53, $16.63, $16.04
06/22/2020, $16.46, 5221129, $16.08, $16.5, $15.839
06/19/2020, $16.16, 9330503, $16.62, $16.77, $15.99
06/18/2020, $16.33, 7755094, $16.84, $17.02, $16.205
06/17/2020, $15.97, 5064133, $16.53, $16.6, $15.89
06/16/2020, $16.13, 6876991, $16.38, $16.6, $15.88
06/15/2020, $15.9, 7847489, $15.45, $16.12, $15.29
06/12/2020, $15.94, 7872192, $16.71, $16.91, $15.65
06/11/2020, $16.3, 11618000, $16.81, $16.995, $16.235
06/10/2020, $17.315, 8972259, $18.44, $18.45, $17.19
06/09/2020, $18.45, 8717451, $19, $19.02, $18.22
06/08/2020, $18.78, 10387680, $18, $19.24, $17.89
06/05/2020, $17.67, 7859913, $18.15, $18.715, $17.54
06/04/2020, $17.7, 4732662, $17.32, $17.7, $17.26
06/03/2020, $17.54, 3244719, $17.53, $17.75, $17.46
06/02/2020, $17.48, 4638899, $17.46, $17.7, $17.25
06/01/2020, $17.62, 6108480, $17.01, $17.83, $17
05/29/2020, $17.07, 8152260, $17.15, $17.37, $16.62
05/28/2020, $17.25, 6454049, $17.29, $17.49, $16.85
05/27/2020, $17.16, 10340560, $16.4, $17.205, $16.08
05/26/2020, $16.14, 6236004, $15.928, $16.35, $15.91
05/22/2020, $15.64, 4932233, $15.97, $15.97, $15.44
05/21/2020, $15.995, 5301640, $16.2, $16.34, $15.715
05/20/2020, $16.315, 4981003, $16.22, $16.35, $16.09
05/19/2020, $16.05, 4154740, $16.46, $16.46, $15.84
05/18/2020, $16.46, 8534659, $15.6, $16.605, $15.59
