Date, Close/Last, Volume, Open, High, Low
08/21/2020, $58.205, 6784603, $57.86, $59.06, $57.51
08/20/2020, $57.66, 6458353, $57.6, $58.06, $57.16
08/19/2020, $57.71, 7208619, $57.145, $58.38, $57.03
08/18/2020, $57.03, 4807090, $57.567, $57.88, $56.94
08/17/2020, $57.35, 5689921, $56.69, $57.5698, $56.295
08/14/2020, $56.29, 6253189, $56.53, $57.6, $55.87
08/13/2020, $56.28, 8206341, $55.6, $57.06, $55.6
08/12/2020, $55.49, 6977569, $54.4, $56.2, $54.39
08/11/2020, $54.29, 9325542, $54.21, $55.644, $53.7
08/10/2020, $54.37, 6268438, $55.22, $55.285, $54.02
08/07/2020, $55.21, 6369480, $55.34, $55.915, $54.775
08/06/2020, $55.08, 8657472, $55.99, $56.53, $54.84
08/05/2020, $56.66, 6974308, $56.47, $56.925, $55.9764
08/04/2020, $56.33, 6120688, $56.2721, $56.775, $55.7804
08/03/2020, $56.57, 8830726, $55.69, $56.82, $55.57
07/31/2020, $55.28, 8942293, $55.06, $55.83, $54.325
07/30/2020, $54.72, 8018272, $54, $54.9382, $53.73
07/29/2020, $54.53, 14250510, $55.19, $56.04, $53.66
07/28/2020, $56.35, 11066830, $57.11, $57.34, $56.11
07/27/2020, $57.23, 7820682, $55.731, $57.38, $55.53
07/24/2020, $55.12, 6509620, $55.02, $55.36, $54.04
