Date, Close/Last, Volume, Open, High, Low
08/21/2020, $95.27, 2069222, $93.81, $97.03, $93.5
08/20/2020, $94.02, 2240497, $92.46, $95.63, $92.07
08/19/2020, $94, 1536862, $94.91, $95.8436, $93.67
08/18/2020, $94.44, 1718129, $95.52, $95.84, $93.43
08/17/2020, $95.72, 2095986, $97.22, $97.5, $95.1601
08/14/2020, $96.01, 3407036, $97.25, $97.67, $95.96
08/13/2020, $96.495, 2158738, $95.93, $98.5, $95.54
08/12/2020, $96.03, 3831000, $99.21, $99.65, $95.39
08/11/2020, $97.01, 5372175, $101.18, $101.62, $96.8701
08/10/2020, $97.13, 5863849, $94.25, $98.125, $93.2957
08/07/2020, $93.78, 4949803, $90.23, $94.05, $88.62
08/06/2020, $90.39, 3763776, $86.46, $91.2165, $85.951
08/05/2020, $87.27, 2200758, $87.72, $87.9307, $85.88
08/04/2020, $86.1, 2981182, $83.42, $86.27, $82.62
08/03/2020, $83.52, 3361965, $83.26, $84.19, $81.3
07/31/2020, $83.825, 3922499, $84.53, $84.61, $82.06
07/30/2020, $85.51, 2794673, $85.46, $86.1074, $84.54
07/29/2020, $87.14, 1653673, $87.08, $88.1779, $86
07/28/2020, $86.55, 2105019, $86.31, $87.88, $85.96
07/27/2020, $86.27, 2675842, $86.11, $87.135, $85.2
07/24/2020, $87.5, 2369546, $88.89, $88.89, $86.57
