Date, Close/Last, Volume, Open, High, Low
08/21/2020, $277.07, 927390, $277.65, $278.22, $274.64
08/20/2020, $277.52, 957173, $278.39, $279.34, $275.06
08/19/2020, $279.98, 1542411, $284.8, $286.95, $279.46
08/18/2020, $288.88, 1029329, $289.3, $291.19, $285.05
08/17/2020, $289.16, 1066292, $289.854, $294.94, $288.32
08/14/2020, $289.45, 619383, $287.99, $290.545, $287.79
08/13/2020, $288.54, 905514, $291.87, $294.09, $287.335
08/12/2020, $293.22, 1016497, $290.69, $296.27, $290.69
08/11/2020, $289.94, 1443882, $300.27, $301.5, $289.17
08/10/2020, $300.26, 1525137, $308, $308.5, $298.42
08/07/2020, $305.71, 4454612, $311.14, $312, $299.285
08/06/2020, $277.66, 756553, $275.76, $279, $274.95
08/05/2020, $276.17, 903110, $276.65, $278.63, $274.425
08/04/2020, $276.08, 1100966, $278.08, $278.6, $275.25
08/03/2020, $278.16, 976431, $274.7, $279.91, $274.7
07/31/2020, $274.69, 1288904, $273.44, $274.71, $269.31
07/30/2020, $274.86, 723398, $273.02, $277.44, $272.94
07/29/2020, $277.36, 816983, $281.19, $283.42, $274.8886
07/28/2020, $280.35, 1159067, $286.27, $287, $280.16
07/27/2020, $286.19, 1968083, $282.68, $287.25, $279.55
07/24/2020, $272.33, 862283, $277.26, $277.32, $270.662
