Date, Close/Last, Volume, Open, High, Low
08/21/2020, $1779.37, 269827, $1763, $1785.05, $1754.67
08/20/2020, $1768.69, 245892, $1751.9, $1774.95, $1746.01
08/19/2020, $1767.47, 311762, $1783.01, $1807.09, $1760.32
08/18/2020, $1778.91, 238981, $1750, $1792, $1744.13
08/17/2020, $1752.92, 244827, $1792.39, $1792.39, $1750
08/14/2020, $1778.87, 262553, $1780, $1787.22, $1768.265
08/13/2020, $1792.97, 220190, $1799.06, $1823.98, $1789
08/12/2020, $1808.07, 274153, $1816.3, $1828, $1805.5
08/11/2020, $1805.1, 475997, $1818.27, $1847.42, $1800.01
08/10/2020, $1768.58, 357226, $1760, $1785.89, $1731.05
08/07/2020, $1754.48, 566045, $1813.4, $1821.45, $1742
08/06/2020, $1751.79, 451074, $1702, $1765.98, $1700.73
08/05/2020, $1724.77, 314522, $1700.13, $1734.43, $1683.39
08/04/2020, $1675.13, 240222, $1641, $1680, $1635.345
08/03/2020, $1650.24, 201397, $1665.91, $1669.89, $1634.685
07/31/2020, $1662.13, 305241, $1687.87, $1692.25, $1625.61
07/30/2020, $1687.74, 205542, $1683.8, $1699.21, $1657.16
07/29/2020, $1707.54, 311307, $1688.86, $1724.4, $1676.95
07/28/2020, $1681.75, 210588, $1696.34, $1702.84, $1677.29
07/27/2020, $1702.83, 223880, $1690.64, $1711.88, $1671.005
07/24/2020, $1701.3, 324871, $1678.27, $1709.24, $1671.965
