Date, Close/Last, Volume, Open, High, Low
08/21/2020, $131.71, 800841, $133.83, $134.31, $130.92
08/20/2020, $133.59, 922258, $130.43, $133.94, $128.75
08/19/2020, $129.51, 1336059, $129.25, $130.76, $127.601
08/18/2020, $129.92, 868739, $130.1, $131.37, $128.21
08/17/2020, $129.16, 883397, $128.5, $130.4592, $128.5
08/14/2020, $127.6, 854340, $127.5, $128.4, $125.7
08/13/2020, $127.44, 1000494, $126.43, $128.62, $126.3
08/12/2020, $126.7, 1154729, $127.31, $128.25, $125.78
08/11/2020, $126.59, 2168909, $126, $128.17, $123.0563
08/10/2020, $126.88, 1631133, $131.17, $132.82, $125.71
08/07/2020, $131, 4196552, $130.93, $131.6849, $125.58
08/06/2020, $139.51, 1650948, $140, $140.79, $137.24
08/05/2020, $140.12, 1342241, $140.12, $140.8, $137.6501
08/04/2020, $138.83, 1027901, $137.32, $138.86, $136.2
08/03/2020, $138.22, 1532150, $140, $141.385, $136.52
07/31/2020, $138.3, 856478, $138.4, $138.52, $135.41
07/30/2020, $136.75, 912275, $135.06, $138.23, $133.33
07/29/2020, $136.84, 708714, $134.86, $137.86, $134.18
07/28/2020, $133.42, 938812, $136.12, $136.92, $133.27
07/27/2020, $136.65, 696495, $134.59, $136.98, $133.65
07/24/2020, $133.04, 915017, $133.08, $134.33, $130.35
