Date, Close/Last, Volume, Open, High, Low
08/21/2020, $12.16, 35822850, $12.439, $12.63, $12.09
08/20/2020, $12.5, 41956630, $12.38, $12.67, $12.26
08/19/2020, $12.68, 59266530, $12.65, $13.44, $12.58
08/18/2020, $12.6, 33322270, $12.6, $12.88, $12.51
08/17/2020, $12.62, 56206580, $13.32, $13.38, $12.61
08/14/2020, $13.33, 45670200, $13.11, $13.56, $13.01
08/13/2020, $13.3, 47772770, $13.19, $13.9, $13.11
08/12/2020, $13.54, 77639160, $14.03, $14.06, $13.1
08/11/2020, $13.73, 127879300, $15.02, $15.1, $13.55
08/10/2020, $14, 121073900, $13.29, $14.31, $13.21
08/07/2020, $13.03, 61700720, $12.86, $13.16, $12.58
08/06/2020, $13.04, 131280100, $13.04, $13.29, $12.47
08/05/2020, $12.56, 118704400, $11.84, $12.85, $11.55
08/04/2020, $11.47, 54824450, $11.21, $11.88, $11.16
08/03/2020, $11.08, 48263990, $11.07, $11.235, $10.71
07/31/2020, $11.12, 51835520, $11.16, $11.25, $10.8
07/30/2020, $11.18, 40525120, $11.22, $11.39, $11.12
07/29/2020, $11.4, 52214560, $11.8, $11.92, $11.3
07/28/2020, $11.77, 62356560, $11.37, $11.995, $11.36
07/27/2020, $11.39, 69451720, $11.48, $11.7938, $11.18
07/24/2020, $11.39, 53761420, $11.67, $11.82, $11.34
