Date, Close/Last, Volume, Open, High, Low
08/21/2020, $100.51, 1211949, $100.8, $101.14, $99.91
08/20/2020, $100.97, 1348177, $101.6, $102.065, $100.25
08/19/2020, $101.7, 1136792, $103.71, $104, $101.29
08/18/2020, $103.31, 1306317, $103.24, $104.29, $102.16
08/17/2020, $102.75, 1634337, $102.96, $103.41, $102.0901
08/14/2020, $102.97, 865841, $101.18, $103.46, $101.1735
08/13/2020, $101.89, 1093352, $102.54, $103.29, $101.74
08/12/2020, $102.78, 1650511, $100.79, $103, $100.78
08/11/2020, $101.24, 1510182, $102.86, $102.86, $101.1
08/10/2020, $101.88, 1829850, $103.1, $103.66, $101.11
08/07/2020, $103.28, 1846471, $103.6, $104.16, $102.31
08/06/2020, $103.9, 1203415, $103.05, $104.44, $102
08/05/2020, $102.75, 1266140, $105.37, $105.67, $102.26
08/04/2020, $105.22, 1552616, $104.73, $105.3, $103.14
08/03/2020, $104.85, 1410029, $102.67, $105.13, $101.75
07/31/2020, $102.49, 2158967, $103.88, $104.79, $101.26
07/30/2020, $104.81, 2128688, $105.2, $108.48, $104.52
07/29/2020, $104.6, 1258903, $105.59, $105.99, $104.29
07/28/2020, $105.21, 1201747, $107.21, $107.77, $104.79
07/27/2020, $106.85, 2573629, $102.32, $107.84, $102.175
07/24/2020, $101.49, 2437430, $104.4, $104.615, $100.83
