Date, Close/Last, Volume, Open, High, Low
08/21/2020, $43.07, 12931400, $43.04, $43.23, $42.72
08/20/2020, $43.27, 11318750, $43.23, $43.435, $42.9
08/19/2020, $43.32, 9857898, $43.66, $43.759, $43.16
08/18/2020, $43.54, 8717346, $43.71, $43.735, $43.28
08/17/2020, $43.53, 12333640, $43.87, $43.95, $43.3
08/14/2020, $43.77, 15238090, $43.62, $44.18, $43.2
08/13/2020, $43.39, 12649900, $43.1, $43.425, $42.985
08/12/2020, $43.34, 10407810, $43.01, $43.725, $42.97
08/11/2020, $42.99, 17140910, $43.25, $44, $42.92
08/10/2020, $43.02, 16375210, $42.56, $43.215, $42.56
08/07/2020, $42.81, 10353190, $42.59, $42.92, $42.47
08/06/2020, $42.87, 13772210, $42.04, $42.89, $42.02
08/05/2020, $42.29, 16212530, $43.29, $43.47, $42.245
08/04/2020, $43.21, 12101500, $42.62, $43.235, $42.54
08/03/2020, $42.88, 13733930, $42.69, $43.135, $42.41
07/31/2020, $42.8, 23913540, $43.54, $43.64, $41.96
07/30/2020, $43.67, 17658600, $44.48, $45.2, $43.12
07/29/2020, $43.9, 25499880, $43.33, $44.11, $43.26
07/28/2020, $43.21, 17574700, $42.86, $43.565, $42.8
07/27/2020, $43.56, 18268640, $43.2, $43.64, $43.15
07/24/2020, $43.35, 21926090, $43.43, $43.9, $42.705
