Date, Close/Last, Volume, Open, High, Low
08/21/2020, $330.02, 1150867, $328.3, $330.46, $325
08/20/2020, $328.83, 891027, $327.69, $329.99, $326.06
08/19/2020, $329.21, 1127314, $329.47, $333.09, $328.24
08/18/2020, $328.64, 885936, $331.86, $333.18, $328.14
08/17/2020, $330.32, 1059414, $329.51, $331.79, $329
08/14/2020, $327.82, 1014005, $328.02, $329.85, $326
08/13/2020, $329.42, 1509772, $332.21, $333.41, $327.85
08/12/2020, $333.64, 1847643, $325.85, $335.88, $325.355
08/11/2020, $324.03, 1931596, $327.57, $333.32, $322.76
08/10/2020, $327.36, 1199008, $324.22, $329.27, $324.0601
08/07/2020, $325.93, 1419332, $328.39, $329.73, $321.48
08/06/2020, $329.16, 1419296, $327.77, $330.88, $325.4101
08/05/2020, $329.54, 2230211, $328.25, $331.58, $325.8
08/04/2020, $328.39, 2526045, $320.5, $328.59, $320.39
08/03/2020, $321.23, 2080036, $318, $323.49, $317.28
07/31/2020, $316.75, 2472008, $314.7, $318.4, $311.4
07/30/2020, $312.1, 2125853, $306, $312.93, $306
07/29/2020, $308.85, 1656162, $308.53, $311.23, $307.44
07/28/2020, $307.35, 1397848, $311.18, $312.11, $306.16
07/27/2020, $312.68, 2064602, $308.3, $312.96, $307.485
07/24/2020, $305.79, 1563403, $306.59, $310.91, $304.18
