Date, Close/Last, Volume, Open, High, Low
08/21/2020, $153.28, 1438489, $152.64, $155.175, $152
08/20/2020, $152.33, 1124510, $152.88, $154.48, $151.89
08/19/2020, $153.92, 982764, $153.01, $154.29, $152.42
08/18/2020, $153.02, 891378, $154.37, $155.25, $151.2
08/17/2020, $153.58, 1050154, $148.94, $153.67, $148.7655
08/14/2020, $148.6, 759952, $148.21, $150.18, $147.655
08/13/2020, $148.71, 980265, $148.59, $150.08, $147.75
08/12/2020, $149.08, 1548137, $146, $149.19, $144.78
08/11/2020, $145.11, 1175731, $148.01, $148.3, $143.8
08/10/2020, $147.15, 735406, $148.32, $148.37, $146.21
08/07/2020, $148.1, 992328, $147.84, $149.88, $147.64
08/06/2020, $148.14, 1036411, $147.73, $148.76, $146.2
08/05/2020, $147.23, 1024105, $148.42, $148.82, $145.51
08/04/2020, $148.23, 1094339, $146.78, $148.68, $146.0035
08/03/2020, $147.42, 1911383, $143.75, $148.21, $143.405
07/31/2020, $142.74, 1466315, $144.7, $144.7, $140.82
07/30/2020, $143.42, 875656, $144.01, $145.06, $142.8
07/29/2020, $145.46, 1496169, $143.93, $146.5, $143.715
07/28/2020, $143.07, 1320087, $142.75, $144.53, $141.8
07/27/2020, $143, 1618474, $147.85, $147.93, $142.5
07/24/2020, $146.53, 1662795, $143.36, $146.74, $141.9105
