Date, Close/Last, Volume, Open, High, Low
08/21/2020, $473.22, 2645579, $477.09, $477.28, $470.34
08/20/2020, $478.48, 2484983, $460.99, $479.8, $458.8868
08/19/2020, $462.01, 2439150, $464.29, $468.11, $457.5871
08/18/2020, $463.51, 2097690, $454.79, $464.5, $452.84
08/17/2020, $451.58, 1555942, $450, $456.1, $449.2
08/14/2020, $447.6, 1111145, $451.39, $452.814, $444.4262
08/13/2020, $450.02, 2028199, $446.07, $455.9, $446.07
08/12/2020, $445.36, 2224424, $437.37, $447.9299, $437.37
08/11/2020, $435.23, 1900223, $440.26, $444.48, $431.59
08/10/2020, $443.29, 1837078, $450.37, $451.125, $436.5
08/07/2020, $449.57, 3289685, $460.87, $461.79, $445.09
08/06/2020, $464.11, 2362002, $451.35, $464.37, $449.13
08/05/2020, $449.51, 2353535, $449.09, $454.035, $446.345
08/04/2020, $446.92, 2622566, $448.26, $449.0799, $440.7
08/03/2020, $447.97, 2076479, $449.84, $450.74, $442.28
07/31/2020, $444.32, 2035254, $441.98, $444.4385, $434.8
07/30/2020, $438.88, 1448955, $429.98, $440.5, $426.81
07/29/2020, $436.3, 1489294, $435.16, $440.48, $435.04
07/28/2020, $432.26, 1463467, $436.83, $438.26, $431.33
07/27/2020, $437.1, 1621956, $431.77, $438.36, $431.01
07/24/2020, $430.31, 1901029, $425, $435, $423.4406
