Date, Close/Last, Volume, Open, High, Low
08/21/2020, $185.65, 689270, $185.24, $186.06, $184.28
08/20/2020, $185.86, 568587, $186.23, $187.26, $185.74
08/19/2020, $187.24, 450487, $189.63, $189.9, $186.71
08/18/2020, $189.13, 490300, $189, $189.535, $188.25
08/17/2020, $189.07, 611661, $189.59, $191.2, $188.119
08/14/2020, $189.15, 317875, $190.74, $191.97, $188.47
08/13/2020, $190.71, 469175, $189.87, $191.39, $189.79
08/12/2020, $190.43, 589196, $188.46, $192.4, $187.89
08/11/2020, $187.89, 464711, $190.77, $190.77, $187.2
08/10/2020, $189.65, 526442, $190.2, $190.73, $188.93
08/07/2020, $191.16, 597120, $188.91, $191.205, $188.44
08/06/2020, $189.56, 608510, $187.49, $189.94, $186.835
08/05/2020, $186.66, 626151, $188.26, $188.84, $184.48
08/04/2020, $187.72, 1063013, $187.25, $188.61, $185.89
08/03/2020, $186.96, 753943, $188.85, $189.995, $186.7
07/31/2020, $188.71, 542459, $187.9, $188.75, $184.845
07/30/2020, $187.17, 459584, $185.74, $187.46, $184
07/29/2020, $187.65, 786300, $182.8, $188.39, $182.8
07/28/2020, $182.43, 753963, $183.35, $184.76, $181.39
07/27/2020, $183.21, 699185, $181.14, $183.45, $181.095
07/24/2020, $179.78, 520509, $180.69, $181.44, $179.35
