Date, Close/Last, Volume, Open, High, Low
08/21/2020, $305.44, 423553, $308.77, $308.77, $299.84
08/20/2020, $299.81, 249328, $297.47, $303.815, $297.17
08/19/2020, $298.22, 587782, $308.27, $308.27, $296.36
08/18/2020, $307.47, 358968, $309.01, $310.72, $306.51
08/17/2020, $307.74, 357839, $303.03, $308.1, $302.3
08/14/2020, $303.17, 271170, $303.01, $307.46, $301.13
08/13/2020, $304.63, 316714, $302.72, $308.915, $302.72
08/12/2020, $304.39, 483968, $296.74, $305.4, $295.93
08/11/2020, $295.64, 663527, $305.96, $305.96, $294.57
08/10/2020, $300.83, 808133, $310.58, $311.11, $298.78
08/07/2020, $311.28, 324207, $307.13, $313, $306.925
08/06/2020, $307.33, 514458, $304.35, $308.06, $300.68
08/05/2020, $306.48, 412318, $315.21, $315.21, $303.23
08/04/2020, $310.31, 896490, $311.56, $319.92, $307.135
08/03/2020, $305.39, 441450, $310.62, $312.82, $304.07
07/31/2020, $311.54, 530880, $313.72, $314.34, $307.95
07/30/2020, $311.41, 707884, $310, $315, $309.04
07/29/2020, $317.57, 665648, $312.2, $321.19, $312.2
07/28/2020, $312.24, 774852, $305.82, $312.96, $305.02
07/27/2020, $304.49, 671338, $298.93, $308.21, $298.07
07/24/2020, $298.68, 520219, $298.49, $301.28, $295.22
