Date, Close/Last, Volume, Open, High, Low
08/21/2020, $214, 1456727, $204.39, $215.2, $203.99
08/20/2020, $205.4, 1344899, $208.5, $210.01, $203.9
08/19/2020, $213.36, 846095, $215.24, $218.37, $212.165
08/18/2020, $216.24, 927125, $222.87, $223.582, $215.79
08/17/2020, $224.08, 701226, $226.43, $229, $220.44
08/14/2020, $225.42, 734563, $222.52, $226.59, $219.1301
08/13/2020, $222.42, 739515, $215.53, $223.11, $215.53
08/12/2020, $217.78, 584418, $217.84, $218.72, $212.33
08/11/2020, $216.19, 1149049, $221.93, $226.3574, $214.67
08/10/2020, $219.12, 1666029, $205.36, $220.45, $205.02
08/07/2020, $203.88, 564633, $204, $204.37, $201.41
08/06/2020, $204.01, 816788, $200.85, $206.595, $200.85
08/05/2020, $201.96, 913527, $199.88, $203.3, $198.11
08/04/2020, $198.49, 1099395, $191.58, $199.11, $191.29
08/03/2020, $191.29, 1238959, $193.14, $193.685, $188.1793
07/31/2020, $192.99, 1307308, $198.525, $199.27, $190.84
07/30/2020, $198.61, 938558, $200.26, $200.7693, $196.21
07/29/2020, $203.02, 720255, $198.91, $205.495, $198.53
07/28/2020, $197.56, 595130, $198.75, $202.16, $197.18
07/27/2020, $198.84, 1253686, $202.25, $202.54, $195.77
07/24/2020, $203.71, 645898, $204.49, $206.32, $202.452
