Date, Close/Last, Volume, Open, High, Low
08/21/2020, $203.97, 1425883, $206.75, $206.87, $202.1132
08/20/2020, $206.85, 915264, $206.6, $208.8325, $205.08
08/19/2020, $210.54, 734320, $212.71, $212.719, $209.49
08/18/2020, $211.76, 842705, $217.71, $217.9, $211.365
08/17/2020, $216.63, 1320429, $213.19, $218.57, $212.81
08/14/2020, $211.51, 1209398, $210.08, $215.2, $209.5
08/13/2020, $209.96, 1152713, $207.79, $210.26, $206.42
08/12/2020, $208, 823551, $201.56, $208.76, $201.11
08/11/2020, $200.54, 745274, $203.56, $204.82, $200.05
08/10/2020, $203.09, 1018875, $201.4, $203.36, $198.25
08/07/2020, $202.85, 990972, $201.86, $206.5322, $200.29
08/06/2020, $203.59, 1036683, $203.25, $204.2, $200.99
08/05/2020, $203.99, 834902, $206.02, $206.2, $202.365
08/04/2020, $204.9, 1727901, $200.241, $205.17, $200.1543
08/03/2020, $207.65, 1809921, $202.59, $208.04, $202.5
07/31/2020, $199.83, 1150187, $200, $200, $195.04
07/30/2020, $197.9, 1166931, $194.81, $199, $193.75
07/29/2020, $195.13, 1479781, $191.5, $195.72, $190.34
07/28/2020, $192.47, 1151974, $195.3, $196.93, $192.19
07/27/2020, $197.07, 1857903, $192.27, $197.88, $190.185
07/24/2020, $188.21, 2477569, $196.39, $197.26, $187.14
