Date, Close/Last, Volume, Open, High, Low
08/21/2020, $492.31, 3921293, $496.46, $498.13, $490
08/20/2020, $497.9, 5132480, $484.69, $498.94, $483.89
08/19/2020, $484.53, 3156218, $493.93, $494.4985, $483.5
08/18/2020, $491.87, 3505518, $484.35, $495.3, $482.8
08/17/2020, $482.35, 2423545, $484.19, $486.24, $479.1
08/14/2020, $482.68, 2943487, $482.82, $488.325, $480.21
08/13/2020, $481.33, 3008933, $478.4, $484.45, $476.45
08/12/2020, $475.47, 5441243, $471.34, $482.49, $470.18
08/11/2020, $466.93, 7329226, $479.75, $480.92, $466.55
08/10/2020, $483.38, 4691185, $493.35, $497.4584, $478.6269
08/07/2020, $494.73, 5910348, $505.45, $508.29, $486.68
08/06/2020, $509.08, 3725861, $504.11, $510.82, $498.7
08/05/2020, $502.11, 4313526, $508.68, $510.1021, $501.2
08/04/2020, $509.64, 5607968, $498.65, $510.4436, $498.65
08/03/2020, $498.62, 5876190, $490.86, $503.09, $490.23
07/31/2020, $488.88, 5924310, $488.29, $494.8, $484.5
07/30/2020, $485.8, 6608569, $480.7072, $488.35, $477.5101
07/29/2020, $484.48, 6611769, $492.25, $494.92, $484.13
07/28/2020, $488.51, 5986727, $496.02, $497.7927, $487.7601
07/27/2020, $495.65, 7863069, $484.51, $496.92, $482.31
07/24/2020, $480.45, 7746247, $468.77, $487.17, $467.54
