Date, Close/Last, Volume, Open, High, Low
08/21/2020, $16.1, 3300862, $16.42, $16.42, $15.875
08/20/2020, $16.38, 1940992, $16.66, $16.8, $16.335
08/19/2020, $16.75, 2112848, $16.7, $16.99, $16.65
08/18/2020, $16.72, 3429084, $16.97, $17.03, $16.655
08/17/2020, $16.96, 3695620, $17.02, $17.02, $16.75
08/14/2020, $16.99, 1844715, $17.01, $17.27, $16.88
08/13/2020, $17.05, 2297710, $17.07, $17.295, $16.965
08/12/2020, $17.11, 2716424, $17.41, $17.4551, $16.98
08/11/2020, $17.27, 3069017, $17.79, $17.94, $17.22
08/10/2020, $17.5, 2297769, $17.42, $17.69, $17.22
08/07/2020, $17.15, 1686539, $16.89, $17.155, $16.7
08/06/2020, $16.82, 1926512, $16.68, $16.92, $16.57
08/05/2020, $16.76, 1824342, $16.57, $16.82, $16.37
08/04/2020, $16.47, 2943548, $16.4, $16.635, $16.28
08/03/2020, $16.39, 3310284, $16.41, $16.5, $16.095
07/31/2020, $16.4, 13061680, $18, $18, $16.16
07/30/2020, $17.72, 5211438, $17.36, $17.85, $17.12
07/29/2020, $17.6, 2630109, $17.22, $17.665, $17.17
07/28/2020, $17.26, 3361361, $17.31, $17.57, $17.205
07/27/2020, $17.36, 2766768, $17.14, $17.61, $17.05
07/24/2020, $17.14, 2977686, $17.1, $17.39, $17.005
