Date, Close/Last, Volume, Open, High, Low
08/21/2020, $198.08, 854740, $202.68, $202.68, $197.99
08/20/2020, $202.1, 763384, $201.98, $203.62, $201.605
08/19/2020, $203.3, 640160, $201, $204.71, $200.68
08/18/2020, $201.31, 1160700, $202.19, $203, $199.33
08/17/2020, $201.67, 669103, $201.04, $204.55, $201.04
08/14/2020, $201.51, 433319, $198.41, $201.67, $198.41
08/13/2020, $198.75, 542873, $193.13, $199.125, $193.13
08/12/2020, $195.39, 1323217, $197.7, $198.09, $194.48
08/11/2020, $196, 1232050, $198.51, $198.535, $195.805
08/10/2020, $197.08, 427875, $199.94, $200.57, $196.7
08/07/2020, $199.47, 682061, $198.8, $200.21, $197.61
08/06/2020, $199.95, 1010383, $201.95, $202.69, $198.72
08/05/2020, $202.52, 999399, $203.71, $205.04, $201.985
08/04/2020, $204.73, 899660, $205.17, $207.02, $202
08/03/2020, $204.65, 744228, $210.73, $211.62, $204.08
07/31/2020, $210.01, 561064, $211.28, $211.874, $205.45
07/30/2020, $211.49, 394445, $209.22, $211.97, $207.03
07/29/2020, $210.13, 619699, $209.31, $211.19, $208.075
07/28/2020, $209.94, 463267, $211.31, $212.82, $209.32
07/27/2020, $211.51, 271366, $211.64, $212.535, $209.49
07/24/2020, $211.52, 413521, $212.65, $213.57, $210.86
