Date, Close/Last, Volume, Open, High, Low
08/21/2020, $77.34, 385872, $77.87, $78.55, $77.091
08/20/2020, $77.98, 409770, $77.08, $78.5, $77.08
08/19/2020, $78.21, 450390, $78.59, $79.77, $77.86
08/18/2020, $78.98, 549538, $78.35, $79.34, $77.83
08/17/2020, $78.23, 558905, $80.08, $80.13, $77.79
08/14/2020, $80.11, 605423, $79.61, $81.39, $79.01
08/13/2020, $79.58, 981262, $80.06, $80.27, $78.85
08/12/2020, $81.01, 1165727, $84.03, $84.29, $80.985
08/11/2020, $83.12, 800759, $84.68, $85.97, $82.84
08/10/2020, $83.42, 679293, $82.34, $83.77, $81.38
08/07/2020, $81.67, 729074, $79.29, $81.93, $79.055
08/06/2020, $79.45, 485406, $78.2804, $79.845, $78.2804
08/05/2020, $79.56, 836831, $77.93, $80.37, $77.93
08/04/2020, $77.46, 764050, $78.59, $78.59, $77.09
08/03/2020, $78.4, 785983, $78.14, $79.1, $77.22
07/31/2020, $77.93, 2517908, $79.34, $80.02, $77.2
07/30/2020, $79.81, 1112002, $81.52, $81.94, $78.32
07/29/2020, $83.44, 1269932, $84.03, $84.03, $82.21
07/28/2020, $83.4, 1474497, $82.96, $85.47, $81.08
07/27/2020, $82.45, 965744, $83.6509, $83.6509, $81.51
07/24/2020, $83.23, 1082579, $83.01, $83.73, $81.905
