Date, Close/Last, Volume, Open, High, Low
08/21/2020, $320.39, 400370, $318.91, $320.98, $316.51
08/20/2020, $320.03, 220669, $315.31, $321.81, $315.31
08/19/2020, $318.5, 205080, $320.84, $321, $317.27
08/18/2020, $318.77, 268707, $321.01, $322.15, $318.26
08/17/2020, $320.99, 360209, $318.46, $321.48, $317.845
08/14/2020, $316.44, 378020, $316.77, $321.29, $314.97
08/13/2020, $318.98, 253756, $317.71, $321.235, $317.45
08/12/2020, $319.89, 344244, $319.21, $324.36, $319.21
08/11/2020, $318.33, 668569, $320.35, $324.39, $316.58
08/10/2020, $316.4, 542217, $310.45, $316.52, $309.61
08/07/2020, $310.01, 441638, $302.67, $310.38, $300
08/06/2020, $303.03, 358290, $299.73, $303.51, $298.0159
08/05/2020, $299.97, 409870, $304.71, $305.985, $297.48
08/04/2020, $301.64, 598478, $298.63, $304, $297.05
08/03/2020, $298.74, 543782, $301.72, $303.12, $298.35
07/31/2020, $301.87, 736603, $301.65, $302.16, $296.98
07/30/2020, $301.81, 570170, $301.45, $303.89, $295.52
07/29/2020, $305.8, 648259, $297.22, $306.565, $295.84
07/28/2020, $293.56, 508188, $298.79, $299.54, $293.32
07/27/2020, $298.28, 546930, $302.63, $303.795, $296.8
07/24/2020, $302.6, 731204, $303.87, $307.087, $295.49
