Date, Close/Last, Volume, Open, High, Low
08/21/2020, $613.96, 677908, $610.98, $614.8, $606.61
08/20/2020, $612.54, 630484, $607.94, $614.37, $607.94
08/19/2020, $611.66, 961614, $612.46, $616.07, $607.8
08/18/2020, $610.69, 700355, $608.23, $612.935, $606.51
08/17/2020, $604.97, 650239, $608.85, $610.2, $601.1
08/14/2020, $604.99, 664652, $604.55, $610.95, $602.88
08/13/2020, $604.22, 854040, $595.46, $609.31, $595.46
08/12/2020, $598.74, 1033922, $590.99, $607, $590.99
08/11/2020, $590.48, 862871, $604.42, $604.42, $588.97
08/10/2020, $602.34, 789454, $598.65, $606, $598.1
08/07/2020, $601.87, 810938, $603.39, $611.47, $598.25
08/06/2020, $602.14, 716138, $595.35, $604.12, $594.685
08/05/2020, $598.26, 682006, $598.75, $603.6, $597.225
08/04/2020, $600.01, 951959, $580, $601.76, $579
08/03/2020, $589.7, 1013506, $585.01, $593.9, $581.14
07/31/2020, $580, 1639474, $594.31, $594.31, $554.26
07/30/2020, $563.44, 771535, $559.53, $568.51, $558.175
07/29/2020, $566.42, 644347, $564.21, $569.68, $560.6
07/28/2020, $561.41, 522560, $558.8, $566.455, $557.02
07/27/2020, $559.91, 733871, $562.54, $563.095, $555.27
07/24/2020, $561.72, 587742, $558.62, $562.97, $554.36
