Date, Close/Last, Volume, Open, High, Low
08/21/2020, $26.51, 4982190, $26.7, $26.89, $26.2899
08/20/2020, $26.69, 10627220, $27, $27, $26.34
08/19/2020, $27.32, 7598878, $27.13, $27.41, $26.705
08/18/2020, $26.97, 6345034, $27.21, $28.1, $26.5
08/17/2020, $27.23, 10933890, $27.5, $27.63, $26.63
08/14/2020, $27.46, 16534220, $26.67, $28.24, $26.55
08/13/2020, $26.69, 8121516, $25.92, $26.97, $25.61
08/12/2020, $26.24, 11406590, $27.215, $27.31, $25.9
08/11/2020, $26.51, 12788300, $26.77, $27.8, $26.155
08/10/2020, $26.31, 12312660, $26.15, $26.78, $25.87
08/07/2020, $26.21, 11786360, $26.6, $26.88, $25.6601
08/06/2020, $26.89, 17381590, $26.6, $27.57, $25.905
08/05/2020, $26, 9751427, $26.75, $26.77, $25.96
08/04/2020, $26.55, 8889389, $25.84, $26.69, $25.61
08/03/2020, $25.705, 7970397, $26.07, $26.13, $25.34
07/31/2020, $26.07, 8448137, $25.68, $26.18, $25.34
07/30/2020, $25.81, 7468968, $24.64, $26.05, $24.44
07/29/2020, $25.29, 6711471, $24.65, $25.46, $24.27
07/28/2020, $24.52, 4635980, $24.47, $24.96, $24.335
07/27/2020, $24.83, 6861015, $24.67, $24.88, $24.1133
07/24/2020, $24.75, 8646494, $24.98, $25.48, $24.435
