Date, Close/Last, Volume, Open, High, Low
08/21/2020, $49.28, 34316470, $49.02, $49.31, $48.65
08/20/2020, $49.17, 55081340, $49.81, $50.2, $49
08/19/2020, $48.33, 27774980, $48.785, $48.98, $48.25
08/18/2020, $48.65, 19251400, $49.26, $49.57, $48.62
08/17/2020, $48.93, 20018270, $49.11, $49.305, $48.73
08/14/2020, $48.89, 22321170, $48.73, $49.21, $48.65
08/13/2020, $48.56, 24774510, $49.26, $49.33, $48.385
08/12/2020, $49.19, 30687170, $48.67, $49.26, $48.24
08/11/2020, $48.19, 35348090, $49.63, $49.73, $48.06
08/10/2020, $49.22, 37442610, $48.2, $49.39, $48.06
08/07/2020, $48.03, 36765230, $48.53, $48.65, $47.7
08/06/2020, $48.57, 23795530, $48.79, $48.82, $48.1
08/05/2020, $48.92, 29471070, $49.72, $49.72, $48.66
08/04/2020, $49.13, 29045840, $48.6, $49.14, $48.5
08/03/2020, $48.3, 31767140, $48.27, $48.6267, $47.74
07/31/2020, $47.73, 46569880, $48.13, $48.3216, $46.97
07/30/2020, $47.99, 39735190, $47.83, $48.5, $47.59
07/29/2020, $48.07, 60500810, $49.49, $49.5, $47.9
07/28/2020, $49.24, 62362610, $49.48, $50.23, $49.14
07/27/2020, $49.57, 107526500, $51.03, $51.14, $49.465
07/24/2020, $50.59, 182269900, $52.15, $52.18, $49.5
