Date, Close/Last, Volume, Open, High, Low
08/21/2020, $10.45, 2824800, $10.5, $10.535, $10.37
08/20/2020, $10.51, 2940024, $10.65, $10.74, $10.48
08/19/2020, $10.8, 2345528, $10.87, $11.015, $10.755
08/18/2020, $10.85, 3518974, $11.22, $11.22, $10.81
08/17/2020, $11.17, 3513201, $11.28, $11.355, $11.135
08/14/2020, $11.36, 2585978, $11.17, $11.48, $11.08
08/13/2020, $11.24, 3102089, $11.41, $11.55, $11.2
08/12/2020, $11.55, 2765035, $11.92, $11.92, $11.37
08/11/2020, $11.65, 3152075, $11.85, $12.12, $11.57
08/10/2020, $11.55, 2989950, $11.427, $11.72, $11.345
08/07/2020, $11.32, 3147597, $10.85, $11.335, $10.755
08/06/2020, $10.85, 3363603, $10.71, $11.02, $10.68
08/05/2020, $10.72, 6767792, $10.57, $10.755, $10.49
08/04/2020, $10.52, 6566104, $10.67, $10.705, $10.35
08/03/2020, $10.675, 9897654, $10.86, $10.97, $10.6
07/31/2020, $10.79, 13711830, $11, $11.06, $10.75
07/30/2020, $11.24, 5322693, $11.2, $11.28, $10.85
07/29/2020, $11.47, 6188202, $11.26, $11.48, $11.04
07/28/2020, $11.19, 5786507, $11.26, $11.44, $11.165
07/27/2020, $11.36, 4985457, $12.1685, $12.1685, $11.28
07/24/2020, $12, 5354483, $11.99, $12.36, $11.87
