Date, Close/Last, Volume, Open, High, Low
08/21/2020, $91.1, 2582867, $88.23, $91.3, $87.97
08/20/2020, $88.67, 1256670, $86.97, $89.205, $86.76
08/19/2020, $87.68, 2428608, $88.14, $88.82, $87
08/18/2020, $88.5, 1740469, $87.1564, $88.72, $86.6825
08/17/2020, $87.7, 1909420, $87.37, $87.83, $85.66
08/14/2020, $86.73, 1830788, $86.56, $86.99, $85.44
08/13/2020, $86.97, 1585057, $86.95, $88.76, $86.14
08/12/2020, $86.95, 1938041, $88.35, $88.99, $85.73
08/11/2020, $88.12, 4141194, $87.6, $90.69, $87.42
08/10/2020, $84.91, 2585576, $83.11, $86.37, $83.1
08/07/2020, $82.56, 3199731, $83.48, $84.05, $80.89
08/06/2020, $84.21, 3157316, $81.81, $85.58, $81.48
08/05/2020, $82.58, 2757373, $80.96, $82.8, $80.5
08/04/2020, $79.74, 4332857, $79.86, $81.4, $79.07
08/03/2020, $79.96, 3514006, $81.1, $82.29, $79.42
07/31/2020, $81.01, 10891850, $80.83, $81.32, $76.75
07/30/2020, $84.93, 2841310, $83.91, $85.08, $81.48
07/29/2020, $85.32, 1859521, $84.01, $85.67, $82.27
07/28/2020, $83.68, 1516452, $84.19, $85.48, $83.48
07/27/2020, $84.42, 2423741, $83.4, $84.8, $80.7
07/24/2020, $83.72, 2503091, $84.86, $85.6, $83.285
