Date, Close/Last, Volume, Open, High, Low
08/21/2020, $107.93, 3882381, $104.6, $108.385, $103.493
08/20/2020, $104.92, 2082836, $106.53, $107.35, $104.18
08/19/2020, $108.12, 5146233, $107.67, $110.99, $107.01
08/18/2020, $107.35, 5641268, $103.91, $107.66, $103.53
08/17/2020, $103.36, 2025841, $100.6, $103.58, $100.44
08/14/2020, $100.2, 1210578, $100.39, $101.07, $99.93
08/13/2020, $100.58, 1786463, $102.29, $102.31, $100.1
08/12/2020, $102.09, 1716525, $101.86, $102.42, $101.04
08/11/2020, $100.64, 2629126, $100.6, $103.15, $100.48
08/10/2020, $100.26, 1675815, $98.6, $100.3334, $98.44
08/07/2020, $98.97, 2182431, $99.18, $99.7984, $97.665
08/06/2020, $99.19, 2241965, $98.01, $99.19, $97.51
08/05/2020, $98.5, 7413095, $100.074, $100.76, $97.86
08/04/2020, $107.32, 2776203, $104.22, $107.65, $104.19
08/03/2020, $104.87, 1909949, $102.51, $105.16, $102.27
07/31/2020, $101.73, 1559668, $102.19, $102.65, $100.42
07/30/2020, $102.25, 2142979, $100.52, $102.38, $99.75
07/29/2020, $102.69, 1845313, $101, $103.19, $100.685
07/28/2020, $100.52, 1530133, $102.56, $102.56, $100.07
07/27/2020, $103.09, 2809722, $101.81, $104.37, $101.25
07/24/2020, $100.21, 2371772, $100.664, $102.56, $99.331
