Date, Close/Last, Volume, Open, High, Low
08/21/2020, $14.63, 744052, $15.19, $15.19, $14.56
08/20/2020, $15.19, 521871, $15.14, $15.32, $15.041
08/19/2020, $15.25, 294552, $15.34, $15.5, $15.23
08/18/2020, $15.29, 245652, $15.13, $15.37, $15.08
08/17/2020, $15.19, 218798, $15.38, $15.46, $15.16
08/14/2020, $15.43, 284848, $15.47, $15.55, $15.31
08/13/2020, $15.43, 338647, $14.91, $15.5, $14.91
08/12/2020, $15.26, 381157, $15.11, $15.47, $15.11
08/11/2020, $14.94, 398521, $15.06, $15.35, $14.885
08/10/2020, $14.95, 698247, $14.68, $15.015, $14.5
08/07/2020, $14.32, 497137, $13.48, $14.32, $13.12
08/06/2020, $13.5, 487930, $13.23, $13.58, $13.23
08/05/2020, $13.31, 284648, $13.39, $13.48, $13.2
08/04/2020, $13.38, 232816, $13, $13.385, $12.97
08/03/2020, $12.98, 436038, $12.79, $13.03, $12.675
07/31/2020, $12.76, 457330, $12.97, $12.97, $12.61
07/30/2020, $12.92, 219619, $12.7, $12.96, $12.63
07/29/2020, $12.86, 635019, $12.78, $12.97, $12.75
07/28/2020, $12.73, 551559, $12.78, $12.81, $12.67
07/27/2020, $12.91, 249098, $12.69, $12.9211, $12.6826
07/24/2020, $12.71, 249935, $12.74, $12.89, $12.67
