Date, Close/Last, Volume, Open, High, Low
08/21/2020, $324.5, 462841, $327.92, $327.92, $322.38
08/20/2020, $328.32, 300788, $319.14, $328.92, $318.78
08/19/2020, $319.53, 234969, $321.51, $322.86, $316.22
08/18/2020, $320.47, 267318, $319.56, $322.405, $317.54
08/17/2020, $317.36, 277165, $315.15, $319.675, $315.15
08/14/2020, $313.19, 250929, $314.24, $317.08, $311.06
08/13/2020, $314.77, 319382, $309.41, $319.43, $309.41
08/12/2020, $308.4, 242665, $302.28, $310.1, $302.28
08/11/2020, $301.92, 293599, $307.87, $307.87, $300.48
08/10/2020, $308.78, 366467, $311.62, $311.62, $301.56
08/07/2020, $312.37, 326063, $313.85, $318, $308.75
08/06/2020, $315.25, 521661, $313.05, $319.83, $311.1
08/05/2020, $312.27, 419538, $312.06, $319.83, $309.875
08/04/2020, $308.78, 524194, $313.76, $314.94, $307.16
08/03/2020, $315.23, 370851, $311.62, $316.52, $310.59
07/31/2020, $310.6, 276023, $312.56, $312.56, $304.81
07/30/2020, $309.67, 344353, $302.16, $311.47, $300.14
07/29/2020, $306.05, 360007, $300.98, $308.33, $300.56
07/28/2020, $298.22, 543611, $299.87, $303.27, $296.78
07/27/2020, $300.17, 348953, $294.97, $300.62, $294.97
07/24/2020, $293.51, 619984, $297.15, $298.03, $291.55
