Date, Close/Last, Volume, Open, High, Low
08/21/2020, $353.07, 588749, $353.69, $354.31, $348.42
08/20/2020, $354.6, 660228, $351.01, $355.23, $346.98
08/19/2020, $353.35, 614647, $358.42, $358.42, $351.77
08/18/2020, $356.07, 758426, $354.03, $358.605, $349.715
08/17/2020, $354.13, 767429, $351.63, $357.22, $349.82
08/14/2020, $347.56, 693442, $354.29, $354.865, $344
08/13/2020, $353.53, 991503, $346.06, $357.1, $344.15
08/12/2020, $344.14, 1124632, $342.48, $346.13, $339.2925
08/11/2020, $341.21, 1117870, $354.39, $354.39, $339.9
08/10/2020, $353.35, 951215, $357.01, $357.99, $352.095
08/07/2020, $355.66, 4266388, $343.004, $360.69, $343
08/06/2020, $399.33, 853082, $400.74, $403.66, $393.13
08/05/2020, $400.74, 526789, $397.4, $404.2, $395.1101
08/04/2020, $393.68, 569743, $397.73, $399.31, $391.02
08/03/2020, $397.86, 1033008, $385.19, $401.77, $384.94
07/31/2020, $382.16, 933505, $382, $384.68, $377.23
07/30/2020, $382.78, 612591, $381.55, $386.18, $380.2
07/29/2020, $385.28, 629497, $387.74, $388.5, $384.28
07/28/2020, $385.42, 591262, $392.68, $396.55, $384.18
07/27/2020, $393.04, 668092, $384.99, $395.5, $383.23
07/24/2020, $382.25, 537910, $385, $385, $376.625
07/23/2020, $386.45, 784143, $395.5, $399.46, $383.8
07/22/2020, $391.71, 574578, $391.42, $394, $384.65
07/21/2020, $389.84, 902445, $399, $401.54, $388.22
07/20/2020, $398.62, 1258211, $385.13, $402.14, $383.86
07/17/2020, $383.64, 1319112, $378.24, $385.23, $376.15
07/16/2020, $375.88, 812879, $382.32, $382.32, $373.07
07/15/2020, $382.33, 1008183, $380, $383.24, $375.34
07/14/2020, $376.25, 717013, $367.99, $376.9162, $361.53
07/13/2020, $369.13, 952836, $370.51, $382.32, $366.53
07/10/2020, $370.25, 570988, $372.6, $374.23, $369.9
07/09/2020, $372.6, 891317, $370, $375.28, $367.14
07/08/2020, $369.87, 1101443, $375.99, $376.33, $366.45
07/07/2020, $372.12, 719837, $370.22, $378.79, $369.11
07/06/2020, $379.39, 816416, $375, $384.2146, $373.4
07/02/2020, $373.1, 698531, $372.63, $377.4159, $371.22
07/01/2020, $368.55, 624654, $369.26, $370.685, $362.35
06/30/2020, $370.35, 865908, $362.31, $372.62, $358.18
06/29/2020, $362.31, 569438, $363.32, $363.68, $356.86
06/26/2020, $360.08, 879725, $365, $368.18, $357.26
06/25/2020, $366.25, 659631, $358.41, $366.66, $351.86
06/24/2020, $358.94, 807717, $367.26, $372.63, $354.03
06/23/2020, $367, 776683, $361, $368.58, $360.12
06/22/2020, $360.48, 878111, $369.55, $369.55, $357.6
06/19/2020, $368.77, 1607587, $365.47, $372.43, $363
06/18/2020, $362.92, 650308, $359.85, $366.26, $359.07
06/17/2020, $360.66, 735355, $358.18, $363.51, $355.09
06/16/2020, $355.04, 744270, $354.93, $357.9619, $346.11
06/15/2020, $348.43, 600122, $336.4, $349.79, $335.19
06/12/2020, $341.61, 698246, $340.43, $345.63, $333.44
06/11/2020, $336.92, 1314493, $354.83, $357.4, $335.85
06/10/2020, $359.05, 749881, $362.21, $362.89, $354.71
06/09/2020, $357.78, 655903, $357.6, $361.58, $354
06/08/2020, $358.81, 830923, $350.94, $360.16, $350.79
06/05/2020, $354.11, 1059404, $357.18, $363.39, $352.5754
06/04/2020, $358.4, 1054825, $355.29, $362.95, $355.0022
06/03/2020, $358.32, 889045, $366.05, $366.4, $355.88
06/02/2020, $366.05, 861218, $364.4, $366.065, $358.36
06/01/2020, $365.41, 617038, $361.14, $369.59, $358
05/29/2020, $363.05, 1802725, $372, $373.23, $359.31
05/28/2020, $373.01, 1480387, $362.35, $377.8, $360.01
05/27/2020, $363.82, 1215607, $354.42, $365, $349.255
05/26/2020, $354.41, 1470886, $357.3, $361.86, $353.7201
05/22/2020, $354.7, 710340, $349.42, $354.86, $346.11
05/21/2020, $349.42, 1038718, $355.57, $355.96, $344.05
