Date, Close/Last, Volume, Open, High, Low
08/21/2020, $48.54, 1956286, $48.22, $48.57, $47.92
08/20/2020, $48.2, 1854187, $47.8, $48.29, $47.645
08/19/2020, $48.02, 2103606, $48.23, $48.545, $47.89
08/18/2020, $48.07, 2514210, $48.33, $48.55, $48.05
08/17/2020, $48.24, 2258620, $48.05, $48.475, $47.955
08/14/2020, $47.99, 2044594, $47.76, $48.335, $47.645
08/13/2020, $48.01, 2262153, $48.05, $48.38, $47.82
08/12/2020, $48.14, 2949904, $47.58, $48.48, $47.51
08/11/2020, $47.39, 4373637, $48.18, $48.37, $47.255
08/10/2020, $47.93, 2665141, $48.42, $48.59, $47.731
08/07/2020, $48.45, 2655615, $47.89, $48.51, $47.65
08/06/2020, $47.94, 2772561, $47.195, $48.02, $47.1111
08/05/2020, $48.055, 2156164, $47.54, $48.21, $47.49
08/04/2020, $47.53, 4427633, $47.18, $47.59, $47.11
08/03/2020, $47.46, 3547759, $47.37, $47.955, $47.25
07/31/2020, $47.04, 4398299, $47.06, $47.07, $46.145
07/30/2020, $46.91, 3262187, $45.91, $47.015, $45.72
07/29/2020, $46.55, 3375420, $45.638, $46.83, $45.45
07/28/2020, $45.37, 2654340, $45.91, $46.01, $45.34
07/27/2020, $46.22, 3618604, $45.58, $46.44, $45.58
07/24/2020, $45.74, 3401184, $45.73, $46.16, $45.4
