Date, Close/Last, Volume, Open, High, Low
08/21/2020, $83.81, 48280320, $83.29, $84.41, $82.23
08/20/2020, $82.77, 42948860, $79.74, $82.84, $79.12
08/19/2020, $81.09, 37507390, $81.776, $81.85, $80.45
08/18/2020, $81.66, 30970480, $82.8, $82.88, $81.03
08/17/2020, $82.42, 31450160, $82.09, $83.06, $81.552
08/14/2020, $81.3, 42389480, $81.81, $83.24, $80.88
08/13/2020, $81.84, 57407360, $82.88, $84.02, $81.54
08/12/2020, $82.61, 88607830, $78.43, $82.88, $77.55
08/11/2020, $76.88, 77877660, $80.71, $80.71, $76.1
08/10/2020, $82.24, 70536140, $85.05, $85.16, $79.3221
08/07/2020, $84.85, 66543160, $86.67, $87.29, $82.6702
08/06/2020, $86.71, 53961740, $85.49, $86.98, $84.7801
08/05/2020, $85.31, 65737310, $84.96, $86.32, $83.32
08/04/2020, $85.04, 155676100, $78.03, $85.805, $77.99
08/03/2020, $77.67, 42628820, $78.19, $78.5, $77.06
07/31/2020, $77.43, 71699670, $78.67, $78.96, $75.36
07/30/2020, $78.2, 80286890, $75.37, $78.96, $75.07
07/29/2020, $76.09, 132969700, $75.5, $77.19, $73.9
07/28/2020, $67.61, 94181370, $68.1, $69.8, $67.02
07/27/2020, $68.97, 107918100, $69.28, $71.63, $67.79
07/24/2020, $69.4, 205314500, $64.18, $69.94, $64.05
