Date, Close/Last, Volume, Open, High, Low
08/21/2020, $69.61, 1624177, $69.13, $69.74, $68.6581
08/20/2020, $69.01, 1848655, $69.31, $69.79, $68.82
08/19/2020, $69.58, 1688506, $70.26, $70.26, $69.43
08/18/2020, $70, 1561572, $70.12, $70.48, $69.74
08/17/2020, $70.2, 2141773, $71.02, $71.02, $70.12
08/14/2020, $70.73, 3421054, $71.28, $71.51, $70.56
08/13/2020, $71.28, 1475172, $71.08, $71.58, $70.82
08/12/2020, $71.48, 2014446, $70.72, $72.04, $70.53
08/11/2020, $70.52, 3395925, $72.36, $72.47, $70.39
08/10/2020, $72.45, 2820453, $72.23, $73, $71.76
08/07/2020, $72.34, 5060975, $70.37, $72.835, $70.19
08/06/2020, $70.1, 2398833, $69.79, $70.34, $69.41
08/05/2020, $69.79, 2624025, $70.25, $70.25, $69.105
08/04/2020, $69.93, 3269748, $68.7348, $70.23, $68.3858
08/03/2020, $68.76, 2290133, $68.75, $69.01, $68.2
07/31/2020, $69.04, 2663615, $68.52, $69.395, $68.04
07/30/2020, $69, 2102986, $67.879, $69.55, $67.46
07/29/2020, $68.73, 1741965, $68.37, $68.8, $67.95
07/28/2020, $68.37, 1686407, $67.4, $68.9, $67.23
07/27/2020, $67.51, 1941244, $67.98, $68.16, $66.92
07/24/2020, $67.88, 1503023, $68.78, $68.98, $67.49
