Date, Close/Last, Volume, Open, High, Low
08/21/2020, $66.75, 1790623, $66.75, $67.03, $66.4
08/20/2020, $67.08, 1534560, $66.66, $67.38, $66.511
08/19/2020, $67.04, 2019640, $67.98, $68.42, $66.88
08/18/2020, $67.8, 1456387, $68.2, $68.625, $67.6
08/17/2020, $68.08, 1708518, $67.01, $68.48, $66.92
08/14/2020, $66.81, 1065602, $67.64, $68.02, $66.4726
08/13/2020, $68.12, 1636466, $67.54, $68.77, $67.42
08/12/2020, $67.99, 1868396, $66.26, $68.55, $66.14
08/11/2020, $65.79, 2864237, $66.34, $66.34, $64.1732
08/10/2020, $65.9, 2819170, $68.62, $68.73, $65.71
08/07/2020, $68.55, 3146441, $70.3, $71.3, $68.0818
08/06/2020, $70.25, 3267014, $72.8, $73.25, $69.44
08/05/2020, $73.32, 2236408, $72.26, $73.63, $72.21
08/04/2020, $72.06, 1832908, $71.22, $72.21, $70.8003
08/03/2020, $71.32, 2654992, $70.6, $71.49, $70.08
07/31/2020, $69.78, 2584378, $68.6666, $70.35, $68.6666
07/30/2020, $69.71, 4817512, $69.52, $70.15, $67.45
07/29/2020, $64, 2220463, $62.45, $64.21, $62.15
07/28/2020, $62.1, 1481871, $62.43, $62.75, $61.92
07/27/2020, $62.69, 1551869, $61.79, $62.87, $61.42
07/24/2020, $61.75, 2111925, $61.56, $61.89, $60.9322
