Date, Close/Last, Volume, Open, High, Low
08/21/2020, $129.92, 479886, $130.38, $130.66, $129.24
08/20/2020, $130.46, 517943, $129.46, $131.47, $129.46
08/19/2020, $129.87, 585758, $130.82, $131.02, $129.31
08/18/2020, $130.05, 578200, $130.29, $130.81, $129.33
08/17/2020, $130.31, 839071, $129.38, $130.8, $129
08/14/2020, $129.24, 678376, $130.07, $130.63, $128.71
08/13/2020, $130.28, 927041, $130.01, $130.77, $129.05
08/12/2020, $130.42, 1055949, $131.15, $133.05, $130.24
08/11/2020, $130.47, 587728, $132, $132.29, $130.12
08/10/2020, $131.53, 741022, $133.51, $133.51, $130.57
08/07/2020, $132.87, 727589, $129.84, $132.88, $129.61
08/06/2020, $130.7, 588859, $129.78, $131.26, $129.5
08/05/2020, $130.36, 580606, $130.3, $130.47, $129.04
08/04/2020, $129.7, 467659, $130.53, $130.77, $128.795
08/03/2020, $130.35, 508922, $131.84, $132.394, $129.95
07/31/2020, $131.31, 611859, $130.7, $131.35, $129.01
07/30/2020, $129.9, 552379, $129.61, $130.375, $128.67
07/29/2020, $131.01, 791944, $128.77, $131.54, $128.52
07/28/2020, $128.15, 704568, $129.56, $129.96, $127.4
07/27/2020, $130.53, 952587, $130.69, $131.2, $130.12
07/24/2020, $130.56, 898744, $131.29, $131.385, $129.05
07/23/2020, $131.41, 938191, $134.2, $135.515, $131
07/22/2020, $134.1, 1231623, $133.01, $135.315, $131.5462
07/21/2020, $131.01, 933431, $130.69, $131.85, $129.49
07/20/2020, $131.3, 790145, $128.33, $131.67, $128.3225
07/17/2020, $128.44, 748674, $127.7, $129.1499, $127.22
07/16/2020, $127.03, 308114, $126.54, $127.2717, $126.01
07/15/2020, $126.84, 534395, $126, $127.36, $125.08
07/14/2020, $124.8, 433586, $122.99, $124.8, $122.9629
07/13/2020, $123, 619831, $124.02, $126.2221, $122.94
07/10/2020, $122.88, 468836, $121.3, $123, $120.17
07/09/2020, $120.8, 563930, $122.27, $122.5, $119.21
07/08/2020, $121.7, 683045, $120.95, $122.28, $120.46
07/07/2020, $120.47, 463834, $120.26, $121.79, $119.76
07/06/2020, $121.08, 478792, $121.49, $122.5022, $120.54
07/02/2020, $120.06, 756594, $122.58, $123.12, $120
07/01/2020, $120.76, 602977, $119.6, $121.61, $118.84
06/30/2020, $119.47, 629262, $116.83, $119.98, $116.45
06/29/2020, $117.55, 749124, $117.4, $117.68, $116.18
06/26/2020, $115.82, 1053726, $118.12, $118.34, $115.41
06/25/2020, $118.69, 554924, $115, $118.99, $114.66
06/24/2020, $115.28, 626830, $118.23, $118.32, $115.07
06/23/2020, $118.6, 706047, $120.22, $120.88, $118.285
06/22/2020, $119.71, 506432, $119.12, $120.45, $118.125
06/19/2020, $118.83, 983823, $120.28, $122.1497, $118.41
06/18/2020, $119.29, 768322, $117.74, $119.39, $116.71
06/17/2020, $118.13, 593174, $119.07, $119.67, $117.905
06/16/2020, $118.53, 755886, $118.69, $120, $116.09
06/15/2020, $117.37, 781163, $112.54, $118.36, $112.23
06/12/2020, $115.15, 705462, $115.46, $115.89, $113.13
06/11/2020, $113.25, 866339, $118.49, $118.87, $112.72
06/10/2020, $120.01, 513052, $119.57, $120.84, $119.38
06/09/2020, $120.09, 825896, $120.36, $121.16, $119.15
06/08/2020, $121.3, 959198, $119.37, $121.61, $119.27
06/05/2020, $119.9, 1076059, $119.54, $120.25, $115.33
06/04/2020, $117.93, 601163, $119.1, $119.37, $116.44
06/03/2020, $119.34, 702759, $119.97, $120.725, $118.34
06/02/2020, $119.24, 519186, $119.25, $119.8, $118.28
06/01/2020, $118.88, 929588, $119.3, $119.865, $117.25
05/29/2020, $118.46, 831669, $116.32, $118.83, $115.701
05/28/2020, $116.37, 714262, $116.33, $117.65, $115.57
05/27/2020, $115.19, 845911, $117.78, $117.99, $114.22
05/26/2020, $116.28, 611906, $118.42, $119.27, $116.03
05/22/2020, $115.34, 440672, $114.08, $115.79, $113.83
05/21/2020, $113.99, 722050, $113.86, $114.7, $113.01
05/20/2020, $114.71, 531647, $112.9862, $115.605, $112.9862
05/19/2020, $112.63, 636473, $114.2, $115.986, $112.42
05/18/2020, $114.94, 865446, $114.92, $115.91, $113.86
05/15/2020, $112.08, 2078513, $109.79, $112.245, $108.67
05/14/2020, $109.48, 793188, $107.35, $109.67, $107.25
05/13/2020, $108.89, 927749, $108.52, $110.3, $107.45
05/12/2020, $108.5, 1070442, $110, $110.49, $108.2
05/11/2020, $109.24, 683256, $105.98, $109.95, $105.85
05/08/2020, $107.59, 895102, $109.21, $109.2858, $107.08
05/07/2020, $107.33, 633646, $106.75, $109.22, $106.45
05/06/2020, $105.63, 710180, $109.77, $109.77, $105.6
05/05/2020, $108.83, 966469, $107.54, $109.475, $105.94
05/04/2020, $106.13, 722718, $105.81, $106.63, $104.375
05/01/2020, $106.62, 730735, $107, $107.54, $105.83
04/30/2020, $109.67, 693843, $108.75, $111.14, $108.3219
04/29/2020, $111.6, 826984, $112.75, $113.23, $111.22
04/28/2020, $111.21, 1006246, $113.53, $114.42, $110.651
04/27/2020, $111.63, 922622, $107.11, $111.89, $107
04/24/2020, $105.63, 843641, $104.77, $105.75, $102.97
04/23/2020, $103.85, 905068, $106.97, $106.97, $102.82
04/22/2020, $104.63, 1362675, $108.5, $108.5, $102.8
04/21/2020, $105.27, 968382, $107.72, $108.855, $104.76
04/20/2020, $109.78, 922808, $109.77, $110.88, $108.76
04/17/2020, $111.24, 773808, $111.1, $111.91, $109.38
04/16/2020, $108.31, 722799, $106.89, $108.93, $106.5
04/15/2020, $106, 829912, $106.11, $108.11, $104.61
04/14/2020, $107.56, 1384606, $105.65, $107.88, $104.27
04/13/2020, $103.29, 805704, $105.29, $106.99, $102.67
04/09/2020, $107.92, 740595, $104.78, $108.59, $104.78
04/08/2020, $104.13, 744873, $101.53, $104.81, $101.23
04/07/2020, $100.94, 1125513, $104.72, $107.11, $100.22
04/06/2020, $101.59, 916794, $99.89, $102.27, $98.0701
04/03/2020, $95.22, 851950, $94.53, $95.915, $93.57
04/02/2020, $93.96, 1237053, $92.05, $94.45, $90.33
04/01/2020, $92.27, 1058775, $90.12, $93.285, $90
03/31/2020, $94.95, 1515754, $99.52, $100.4, $94.575
03/30/2020, $99.44, 1437366, $94.03, $99.83, $92.81
03/27/2020, $92.78, 1127261, $90.04, $95.44, $89.28
03/26/2020, $93.82, 1699275, $88.05, $96.09, $88.05
03/25/2020, $86.96, 1969122, $82.99, $91.02, $82.28
03/24/2020, $82.99, 1975431, $76.91, $83.19, $76.39
03/23/2020, $72.86, 1794010, $80.57, $80.57, $71.66
03/20/2020, $80.5, 2161498, $89.82, $89.82, $79.67
03/19/2020, $88, 1753455, $91.77, $92.6, $85.52
