Date, Close/Last, Volume, Open, High, Low
08/21/2020, $141.21, 1940008, $142.76, $142.99, $140.84
08/20/2020, $143.48, 1268149, $141.62, $143.96, $141.05
08/19/2020, $141.86, 1816572, $142.28, $143.62, $141.07
08/18/2020, $142.58, 1413936, $140.6, $142.74, $140.16
08/17/2020, $140.45, 1481084, $139.25, $140.97, $138.31
08/14/2020, $140.43, 1904209, $141.6436, $142.0091, $139.95
08/13/2020, $141.77, 1191474, $141.12, $142.85, $140.58
08/12/2020, $139.9, 1714289, $136.88, $140.3, $136.18
08/11/2020, $135.7, 2221709, $141.15, $141.15, $135.5601
08/10/2020, $140.7, 1378381, $142.77, $143.99, $139.5
08/07/2020, $143.99, 1514878, $146.43, $146.84, $142.316
08/06/2020, $146.95, 1671696, $146.33, $147.36, $144.5
08/05/2020, $146.18, 1937018, $145.82, $146.335, $143.26
08/04/2020, $146.32, 2680365, $143.24, $146.5, $143.105
08/03/2020, $142.36, 2234014, $141.55, $143.43, $139.55
07/31/2020, $141.62, 4299630, $142.04, $142.84, $137.1
07/30/2020, $138.59, 2717662, $135.7, $138.84, $135.25
07/29/2020, $135.93, 1532761, $135.77, $136.505, $134.685
07/28/2020, $134.78, 1319941, $135.42, $136.31, $134.39
07/27/2020, $136.16, 1819469, $135.49, $137.1443, $134.82
07/24/2020, $135.24, 1354384, $133.75, $136.26, $132.72
