Date, Close/Last, Volume, Open, High, Low
08/21/2020, $1575.57, 1742275, $1571.8, $1591.88, $1562.31
08/20/2020, $1576.25, 1319131, $1539.97, $1580.17, $1534.46
08/19/2020, $1544.61, 1523592, $1552.49, $1568.86, $1540
08/18/2020, $1555.78, 1418850, $1526.12, $1557.37, $1521.665
08/17/2020, $1516.24, 999934, $1515.97, $1523.78, $1505
08/14/2020, $1504.63, 1097059, $1513.61, $1519.785, $1499
08/13/2020, $1516.65, 1119711, $1508.21, $1536.9744, $1508.21
08/12/2020, $1507.24, 1126560, $1487.125, $1511.67, $1485
08/11/2020, $1480.54, 1554853, $1494, $1510.44, $1478.19
08/10/2020, $1496.82, 1027329, $1490.8, $1507.15, $1477.4901
08/07/2020, $1498.37, 1386294, $1509.04, $1520.09, $1486.27
08/06/2020, $1504.95, 1665261, $1476.15, $1506.27, $1471.9
08/05/2020, $1479.09, 1457518, $1476.82, $1490, $1471.215
08/04/2020, $1473.3, 1860609, $1486.71, $1493.11, $1464.03
08/03/2020, $1482.76, 2276085, $1491, $1497.73, $1471.72
07/31/2020, $1487.95, 4576382, $1497.05, $1505.02, $1454
07/30/2020, $1538.37, 1802121, $1497.97, $1540.89, $1495.17
07/29/2020, $1523.51, 1133773, $1505, $1533.33, $1503.01
07/28/2020, $1503.65, 1545534, $1525, $1526.01, $1500.52
07/27/2020, $1529.43, 1356185, $1513.26, $1537.56, $1512.33
07/24/2020, $1508.21, 1495381, $1499.19, $1515.4273, $1487.59
