Date, Close/Last, Volume, Open, High, Low
08/21/2020, $100.69, 1367883, $99.89, $100.92, $99
08/20/2020, $100.39, 1263639, $99.98, $100.715, $99.3405
08/19/2020, $100.51, 1142826, $100.03, $100.95, $100.02
08/18/2020, $101, 834829, $101.21, $101.345, $100.2
08/17/2020, $101.16, 1136674, $100.59, $101.31, $100.04
08/14/2020, $100.01, 720100, $99.6, $100.19, $99.6
08/13/2020, $100.01, 899057, $99.74, $100.435, $99.3961
08/12/2020, $99.98, 1267060, $100.01, $100.89, $99.68
08/11/2020, $99.94, 2033482, $99.06, $100.73, $98.61
08/10/2020, $98.86, 1712871, $98.78, $99.46, $98.57
08/07/2020, $99.24, 1491420, $99.03, $99.43, $98.78
08/06/2020, $98.82, 974823, $97.99, $98.8864, $97.45
08/05/2020, $97.57, 1364876, $96.9, $97.9, $96.31
08/04/2020, $96.84, 1960230, $93.28, $96.84, $93.21
08/03/2020, $93.29, 955303, $93.45, $94.205, $93.12
07/31/2020, $93.25, 1040969, $93.11, $93.3, $91.14
07/30/2020, $92.73, 1185603, $91.29, $93.35, $91
07/29/2020, $92.72, 1435082, $90.47, $93.05, $90.47
07/28/2020, $89.64, 1183668, $91.47, $91.74, $89.51
07/27/2020, $91.25, 1355960, $89.99, $91.63, $89.3484
07/24/2020, $89.52, 1452987, $90.27, $90.76, $89.05
