Date, Close/Last, Volume, Open, High, Low
08/21/2020, $102, 1981926, $101.23, $102, $100.5
08/20/2020, $101.38, 1883533, $101.81, $102, $100.63
08/19/2020, $102.39, 1714177, $103.46, $103.67, $102.07
08/18/2020, $103.22, 2112198, $105, $105.19, $103
08/17/2020, $104.64, 1268503, $106.5, $106.53, $104.56
08/14/2020, $105.31, 995295, $105.5, $106.29, $104.98
08/13/2020, $105.5, 2291071, $106, $106.49, $104.7
08/12/2020, $106.04, 2072392, $104.67, $106.66, $104.12
08/11/2020, $104.61, 2077261, $106.62, $107.67, $104.29
08/10/2020, $106.45, 1869748, $107.47, $108, $105.43
08/07/2020, $107.46, 2165073, $108.696, $109.14, $106.59
08/06/2020, $108.66, 2461375, $107.38, $108.925, $106.82
08/05/2020, $107.57, 2025776, $107.33, $108.75, $105.78
08/04/2020, $107.75, 3434604, $104.97, $108.14, $104.9507
08/03/2020, $106.39, 3866221, $107.49, $107.637, $104.44
07/31/2020, $107.35, 4922515, $106.745, $108.315, $104.47
07/30/2020, $111.87, 4840753, $107.5, $112.17, $107.5
07/29/2020, $107.82, 2514325, $105.33, $108.3, $105.3
07/28/2020, $104.81, 2136325, $106, $106, $104.26
07/27/2020, $106.81, 2945503, $103.24, $107.17, $103.24
07/24/2020, $102.66, 2275759, $102.13, $104.62, $101.82
