Date, Close/Last, Volume, Open, High, Low
08/21/2020, $57.47, 6411239, $57.03, $57.725, $57.03
08/20/2020, $57.24, 5136969, $56.4, $57.27, $56.251
08/19/2020, $56.76, 7431926, $57.17, $57.33, $56.66
08/18/2020, $57.27, 7077638, $56.58, $57.34, $56.425
08/17/2020, $56.52, 4856660, $55.99, $56.685, $55.855
08/14/2020, $56.12, 3934053, $56.09, $56.42, $55.87
08/13/2020, $56.01, 3731011, $56.19, $56.35, $55.86
08/12/2020, $56.03, 6796764, $55.05, $56.41, $55.03
08/11/2020, $55.2, 4752074, $55.7, $55.89, $55.055
08/10/2020, $55.49, 4450651, $55.45, $55.6987, $55.215
08/07/2020, $55.6, 5190337, $55.46, $55.69, $55.28
08/06/2020, $55.49, 6047994, $54.4, $55.53, $54.4
08/05/2020, $55.15, 4589241, $55.37, $55.69, $55.095
08/04/2020, $55.58, 4717079, $55.33, $55.84, $54.97
08/03/2020, $55.49, 4318544, $55.6, $55.955, $55.36
07/31/2020, $55.49, 7443873, $55.39, $55.68, $54.565
07/30/2020, $55.77, 7897595, $56.151, $56.38, $55.695
07/29/2020, $56.79, 9324560, $57.255, $57.7, $55.92
07/28/2020, $55.71, 6364259, $55.55, $56, $55.46
07/27/2020, $55.58, 5039613, $54.85, $55.63, $54.55
07/24/2020, $54.87, 5456904, $55.35, $55.63, $54.54
