Date, Close/Last, Volume, Open, High, Low
08/21/2020, $81.73, 628733, $81.19, $81.81, $80.53
08/20/2020, $81.43, 725354, $82.12, $82.29, $81.07
08/19/2020, $83, 635570, $82.76, $83.74, $82.44
08/18/2020, $82.22, 598977, $82.4, $82.685, $81.55
08/17/2020, $82.58, 560572, $82.94, $83.35, $82.0101
08/14/2020, $83.42, 616275, $82.69, $83.97, $82.46
08/13/2020, $82.65, 603076, $83.03, $83.83, $82.23
08/12/2020, $84.07, 705632, $85.93, $86.04, $83.43
08/11/2020, $84.27, 1033382, $85.47, $86.485, $83.92
08/10/2020, $83.66, 871460, $83.2, $84.2, $82.61
08/07/2020, $83.25, 752806, $79.71, $83.32, $79.68
08/06/2020, $80.06, 764800, $80.45, $80.92, $79.95
08/05/2020, $80.39, 602411, $79.57, $80.48, $79.38
08/04/2020, $79.28, 672437, $79.7, $79.79, $78.5265
08/03/2020, $79.28, 993570, $78.56, $80.04, $77.8
07/31/2020, $78.35, 845601, $77.93, $78.44, $77.24
07/30/2020, $77.93, 890709, $77.81, $78.17, $76.74
07/29/2020, $79.26, 1263386, $76.87, $79.64, $76.78
07/28/2020, $77.1, 1290261, $76.09, $77.37, $75.87
07/27/2020, $76.61, 1072825, $75.27, $76.78, $74.47
07/24/2020, $76.03, 1092242, $78.07, $79.04, $75.78
