Date, Close/Last, Volume, Open, High, Low
08/21/2020, $74.13, 3025038, $73.9, $74.26, $73.42
08/20/2020, $73.91, 2548152, $73.3, $74.17, $73.25
08/19/2020, $74.05, 2713921, $74.72, $74.85, $73.91
08/18/2020, $74.41, 2414928, $75.19, $75.19, $74.32
08/17/2020, $74.99, 2988666, $74.42, $75.28, $74.35
08/14/2020, $74.25, 2383121, $73.67, $74.67, $73.49
08/13/2020, $74, 2558589, $74.51, $74.96, $73.75
08/12/2020, $75.03, 3025124, $75.58, $76.31, $74.93
08/11/2020, $75.14, 5479460, $75.1, $76.47, $74.67
08/10/2020, $74.08, 3904021, $73.35, $74.43, $72.93
08/07/2020, $72.93, 3428066, $71.95, $73.23, $71.835
08/06/2020, $72.27, 2376540, $71.45, $72.65, $71.22
08/05/2020, $71.43, 2171929, $71.16, $71.515, $70.81
08/04/2020, $70.76, 3119864, $70.17, $70.78, $69.795
08/03/2020, $70.35, 2742687, $71.192, $71.65, $70.28
07/31/2020, $71.34, 5576369, $69.91, $71.39, $68.07
07/30/2020, $70.24, 3217032, $70.98, $71.3, $70.06
07/29/2020, $71.92, 3883094, $70.69, $72.13, $70.3823
07/28/2020, $70.1, 2981190, $71.3, $71.33, $69.95
07/27/2020, $71.59, 3412068, $70.99, $72.205, $70.92
07/24/2020, $71.34, 2954189, $71.75, $72.61, $71.245
