Date, Close/Last, Volume, Open, High, Low
08/21/2020, $87.22, 4292873, $87.599, $89.78, $86.37
08/20/2020, $87.46, 3703249, $88.88, $89.71, $87.23
08/19/2020, $90.26, 4579120, $90.5, $91.2, $88.57
08/18/2020, $94.3, 2933922, $96.78, $96.97, $93.28
08/17/2020, $97.13, 3101960, $96.12, $97.56, $95.12
08/14/2020, $94.06, 1838853, $93.2, $94.76, $92.63
08/13/2020, $93.07, 1583508, $93.95, $93.96, $93.02
08/12/2020, $94.07, 1780889, $93.62, $94.46, $92.354
08/11/2020, $93.6, 1846381, $93.47, $94.98, $92.38
08/10/2020, $92.51, 2557810, $90, $93.24, $89.8101
08/07/2020, $89.44, 3321353, $86.95, $89.44, $86.37
08/06/2020, $86.97, 3282077, $88.85, $88.85, $86.86
08/05/2020, $88.68, 1894353, $88.84, $89.6, $88.23
08/04/2020, $88.38, 2043706, $87.83, $88.79, $87.195
08/03/2020, $87.88, 2784179, $89.2, $89.71, $87.4
07/31/2020, $89.67, 3166303, $88.62, $89.78, $87.925
07/30/2020, $88.95, 2524021, $87.63, $89.3, $87.06
07/29/2020, $88.43, 2371575, $86.15, $88.96, $86
07/28/2020, $85.88, 1814829, $84.94, $86.54, $84.76
07/27/2020, $85.12, 2380717, $85.92, $86.245, $84.115
07/24/2020, $86.16, 2167670, $87.67, $88.1, $85.95
