Date, Close/Last, Volume, Open, High, Low
08/21/2020, $30.92, 2409481, $30.91, $31.01, $30.58
08/20/2020, $30.945, 1718909, $30.98, $31.21, $30.83
08/19/2020, $31.34, 1659836, $31.1, $31.59, $30.8
08/18/2020, $31.05, 3074348, $31.36, $31.48, $31.015
08/17/2020, $31.33, 2647051, $31.63, $31.79, $31.23
08/14/2020, $31.49, 1564552, $31.21, $31.72, $30.88
08/13/2020, $31.33, 2100221, $32.07, $32.27, $31.16
08/12/2020, $32.31, 5337859, $32, $32.7, $31.44
08/11/2020, $31.46, 3331873, $31.05, $31.79, $31.05
08/10/2020, $30.76, 2095548, $30.22, $30.92, $30.18
08/07/2020, $30.14, 1893251, $29.9, $30.2, $29.73
08/06/2020, $30.05, 3018304, $29.78, $30.22, $29.51
08/05/2020, $30.01, 3127594, $28.91, $30.16, $28.73
08/04/2020, $28.8, 2125733, $28.78, $29.1, $28.645
08/03/2020, $28.66, 2989106, $28.17, $28.795, $27.88
07/31/2020, $28.19, 2965983, $29.32, $29.35, $27.66
07/30/2020, $29.21, 4499684, $28.18, $29.63, $27.44
07/29/2020, $28.38, 3670059, $27.5, $28.425, $27.43
07/28/2020, $27.41, 2110628, $27.46, $27.745, $27.32
07/27/2020, $27.73, 2919828, $28.02, $28.26, $27.28
07/24/2020, $27.96, 2539679, $28.12, $28.39, $27.76
07/23/2020, $28.16, 2402928, $28.87, $28.87, $27.95
07/22/2020, $28.51, 1765659, $27.94, $28.705, $27.75
07/21/2020, $27.95, 1852210, $27.71, $28.4, $27.71
07/20/2020, $27.64, 1874027, $28.36, $28.36, $27.505
07/17/2020, $28.49, 3004886, $28.42, $28.77, $27.955
07/16/2020, $28.45, 2434521, $28.18, $28.625, $28.03
07/15/2020, $28.47, 3860451, $26.81, $28.7, $26.3149
07/14/2020, $25.995, 2332741, $25.43, $26.02, $25.26
07/13/2020, $25.7, 1392598, $25.85, $26.49, $25.54
07/10/2020, $25.655, 1522301, $25.52, $25.84, $25.38
07/09/2020, $25.445, 2086620, $25.83, $25.88, $24.99
07/08/2020, $25.69, 1967902, $25.75, $25.995, $25.36
07/07/2020, $25.58, 1481549, $25.62, $25.95, $25.51
07/06/2020, $25.94, 1225160, $26.49, $26.59, $25.605
07/02/2020, $25.9, 2097077, $25.83, $26.6, $25.25
07/01/2020, $25.08, 2868904, $26.15, $26.28, $24.96
06/30/2020, $26.2, 1914769, $25.8, $26.3725, $25.4525
06/29/2020, $25.83, 1956268, $25.25, $25.93, $24.81
06/26/2020, $24.77, 3684186, $25.16, $25.275, $24.69
06/25/2020, $25.19, 2169612, $24.59, $25.24, $24.35
06/24/2020, $24.78, 2626041, $25.98, $26.005, $24.72
06/23/2020, $26.47, 1947701, $26.65, $27.0804, $25.96
06/22/2020, $26.16, 3218213, $25.69, $26.26, $25.16
06/19/2020, $25.93, 3880420, $26.54, $26.94, $25.82
06/18/2020, $25.98, 4137668, $26.31, $26.83, $25.9
06/17/2020, $26.9, 3274332, $27.79, $27.92, $26.64
06/16/2020, $27.92, 2763888, $28.37, $28.49, $27.06
06/15/2020, $27.15, 3918000, $24.769, $27.4, $24.0004
06/12/2020, $25.885, 2616311, $27.56, $27.65, $25.39
06/11/2020, $26.3, 5548724, $26.47, $26.62, $25.53
06/10/2020, $27.46, 3196014, $28.46, $28.685, $27.27
06/09/2020, $28.5, 2423462, $28.97, $29.41, $28.48
