Date, Close/Last, Volume, Open, High, Low
08/21/2020, $116.02, 3055989, $117.07, $117.23, $115.74
08/20/2020, $117.45, 2866941, $117.72, $118.5, $116.64
08/19/2020, $118.15, 4722421, $118.5, $119.47, $117.5107
08/18/2020, $117.88, 5718013, $118.01, $118.69, $117.19
08/17/2020, $117.44, 2592572, $118.43, $118.4984, $117.25
08/14/2020, $117.18, 2079793, $118.57, $119.06, $117.07
08/13/2020, $118.11, 2894421, $118.245, $119.135, $117.55
08/12/2020, $119.22, 3601929, $117.2, $119.57, $116.75
08/11/2020, $116.56, 4316085, $117.32, $119.43, $116.33
08/10/2020, $116.76, 3412081, $116.24, $117.31, $115.46
08/07/2020, $116.32, 2110808, $116.87, $117.3, $115.52
08/06/2020, $116.74, 2299225, $116.11, $117.15, $115.07
08/05/2020, $116.17, 3115198, $116.58, $116.74, $114.93
08/04/2020, $117.18, 3310260, $116.37, $118.04, $116.12
08/03/2020, $116.57, 3068195, $115.87, $116.81, $115.11
07/31/2020, $114.85, 3293277, $116.53, $116.53, $113.37
07/30/2020, $116.3, 3164097, $114.74, $116.56, $114.17
07/29/2020, $117.53, 3944438, $115.96, $117.755, $115.61
07/28/2020, $115.43, 4393650, $114.77, $115.99, $113.77
07/27/2020, $115.8, 3977538, $113.12, $116.08, $112.91
07/24/2020, $112.21, 3736051, $110.99, $113.965, $110.84
