Date, Close/Last, Volume, Open, High, Low
08/21/2020, $96.49, 1225164, $96.17, $96.85, $95.68
08/20/2020, $96.53, 1089639, $95.2, $96.635, $94.92
08/19/2020, $95.43, 785072, $95.2, $95.89, $94.67
08/18/2020, $94.96, 766152, $95.26, $95.65, $94.6
08/17/2020, $95.28, 982075, $93.73, $95.93, $93.53
08/14/2020, $95.08, 910421, $95.62, $96.01, $94.69
08/13/2020, $95.12, 1235171, $95.42, $95.8, $94.46
08/12/2020, $95.68, 1267238, $96.17, $96.86, $95.51
08/11/2020, $95.3, 980352, $97, $97.49, $95.11
08/10/2020, $96.64, 977372, $96.35, $96.98, $95.72
08/07/2020, $95.79, 1270066, $95.05, $96.67, $94.01
08/06/2020, $95.16, 691144, $94.63, $95.47, $94.2
08/05/2020, $95.51, 1364007, $96.24, $96.485, $94.42
08/04/2020, $95.46, 2278261, $92.93, $95.79, $92.17
08/03/2020, $93.54, 1714109, $93.67, $94.495, $91.86
07/31/2020, $93.72, 2037345, $93.54, $93.89, $91.81
07/30/2020, $93.56, 2526265, $94.38, $96.56, $92.45
07/29/2020, $95.28, 5581982, $92.31, $99.22, $91.75
07/28/2020, $87.15, 3185996, $87.84, $88.49, $87.04
07/27/2020, $87.7, 1668051, $85.97, $88.37, $85.97
07/24/2020, $86.07, 914706, $85.53, $86.3699, $85.01
