Date, Close/Last, Volume, Open, High, Low
08/21/2020, $62.27, 11150610, $63.1, $63.28, $61.92
08/20/2020, $63.79, 8307751, $64.71, $64.82, $63.28
08/19/2020, $65.87, 4979510, $66.57, $66.73, $65.69
08/18/2020, $66.43, 6166721, $67.39, $67.39, $66.07
08/17/2020, $66.94, 6883006, $68.1, $68.23, $66.77
08/14/2020, $67.62, 23421920, $67.39, $69.9, $66.5
08/13/2020, $65.07, 10684350, $66.36, $66.6, $64.61
08/12/2020, $66.5, 6177867, $64.99, $66.67, $64.7
08/11/2020, $64.46, 7608649, $65.32, $66.12, $64.23
08/10/2020, $65.24, 7386983, $63.65, $65.28, $63.62
08/07/2020, $63.57, 7124232, $63.69, $65.01, $62.78
08/06/2020, $63.61, 7395898, $63.87, $64.17, $62.6
08/05/2020, $64.87, 4574091, $64.873, $65.25, $64.42
08/04/2020, $64.85, 5190185, $65, $65.2, $64.18
08/03/2020, $65.01, 5540739, $64.79, $65.59, $64.68
07/31/2020, $64.33, 5901236, $64.79, $64.79, $63.12
07/30/2020, $64.42, 5525019, $63.23, $64.43, $62.987
07/29/2020, $63.25, 4621405, $62.67, $63.66, $62.17
07/28/2020, $62.3, 4565741, $62.53, $62.95, $61.9
07/27/2020, $63.01, 7194708, $61.63, $63.065, $61.11
07/24/2020, $60.62, 11040980, $60.37, $61.35, $59.62
